row_id,Moisture_T30,Moisture_T15
248,-6.109457297481185,-5.441689713984232
249,-5.934436692782226,-5.109460995753709
250,-6.594455275584664,-5.356157417133482
251,-4.875974860072024,-4.414969731045655
252,-5.211780867942178,-5.295743110912813
253,-4.0870559969547,-6.217035098317911
254,-5.075156092129079,-5.583096866512679
255,-4.991355402939554,-5.416390608463292
256,-5.037237493294599,-4.329670220515151
257,-5.355930059988239,-5.923908636030831
258,-7.5646351613556,-6.672486318245586
259,-6.151953741189869,-5.425045559576748
260,-7.5646351613556,-6.672486318245586
261,-6.151953741189869,-5.425045559576748
262,-4.846116776698111,-4.986159380834655
263,-6.763571541654683,-6.803336523029202
264,-4.86151871697386,-4.316491450460495
265,-4.392964770822624,-5.089590181057216
266,-4.86151871697386,-4.316491450460495
267,-4.975888629539897,-4.714563167567188
268,-8.984228218055437,-10.14037254698562
269,-4.1060133898886875,-5.9453637102646315
270,-5.20550879117647,-4.982197525021871
271,-4.950023126343842,-5.922814198408803
272,-7.435727716938674,-7.926479823847092
273,-4.782593912960149,-6.124431830514483
274,-5.007306408408837,-4.660526486832726
275,-4.69131839121148,-5.214223386471257
276,-5.924342437012514,-4.71855552082701
277,-5.72178550544703,-6.278649920344483
278,-5.590762821534218,-5.522340243305516
279,-4.581651897186484,-7.54547949893915
280,-5.464524016335105,-5.568520219307699
281,-4.542568493754844,-4.4316457990389715
282,-5.2467593184367285,-4.668323151300543
283,-7.4974081866767595,-5.473190228878359
284,-8.677032878762216,-7.543428425537723
285,-4.386178164543772,-5.29360243742882
286,-4.68966871677155,-5.9285992070345355
287,-4.802150639562308,-4.381696977016702
288,-4.903271960236632,-4.577027299745062
289,-7.532844454013841,-8.473213035983289
290,-4.593813959806713,-5.167675946043747
291,-3.37719779315864,-4.9328983407158855
292,-3.987350918560473,-5.363364687385136
293,-5.800721947540813,-5.372586495217078
294,-8.562881992583598,-8.881757882888746
295,-7.524673448775527,-5.950479528387049
296,-6.173219372871033,-6.532788322737222
297,-10.137260969362682,-9.26820799782342
298,-5.85932957608171,-6.667920860148183
299,-6.464138786852615,-6.705358851078388
300,-5.105671798916097,-5.296133712044573
301,-5.57532705638957,-5.218863527191049
302,-4.785777730528409,-4.976993794953083
303,-5.795011838618377,-5.95605124952743
304,-6.516758739353131,-5.528367110780801
305,-6.076843878677181,-5.0159498997801695
306,-5.670844673348116,-6.03979856733709
307,-4.998772516962017,-5.989658084123466
308,-5.014363237077351,-5.102710154570377
309,-7.837188123286385,-7.863026345337132
310,-5.439432398754688,-4.916174353663117
311,-4.945336144751806,-4.883669168876107
312,-6.491500066411474,-7.223358381883635
313,-6.454276855276113,-6.399233771360608
314,-7.516205619118955,-6.028585298006309
315,-7.1187904736717655,-7.2565392854442585
316,-6.2429486628788995,-7.3658943409406685
317,-4.86846212742093,-4.738714860943842
318,-8.021032300467615,-6.994715230998086
319,-7.0078134375279575,-4.743578951233003
320,-5.115746187842198,-5.103031263364478
321,-5.050350690637883,-4.290600732756644
322,-5.263719207761226,-5.574157756898668
323,-5.115426994708915,-4.785193008168231
324,-6.447808415736891,-6.2263612671065935
325,-6.6039969896026385,-8.734031051508815
326,-5.6748097767857555,-5.654123572779168
327,-6.940509257262516,-5.510990705699219
328,-4.841902586917476,-5.924767059747719
329,-5.634516342450507,-6.6716407523294485
330,-4.450273651731882,-4.117716202061556
331,-6.253715695250079,-8.190044148576298
332,-4.877147781790202,-5.2665404039329236
333,-7.585285709968452,-7.572711885206368
334,-8.03237343191471,-7.810783582751575
335,-6.0340441874884885,-5.010330265883505
336,-5.150369527560525,-4.414962304255137
337,-5.841005599438821,-5.403540913830721
338,-6.9935928746016796,-6.787118840772266
339,-6.349546016436482,-6.444025752664048
340,-5.762164068455608,-5.31379525242014
341,-8.567656298495216,-9.289723601689747
342,-6.003991127652563,-7.262171548090514
343,-4.914263663104096,-5.342409743579974
344,-4.555895430536083,-5.475978168218308
345,-5.31588820277684,-5.070030761681938
346,-4.618905527472023,-4.588877218853954
347,-6.021975677605466,-4.662544139032869
348,-6.388665637719705,-6.702209992519824
349,-5.4288687332518055,-6.978941932193015
350,-6.673013018032872,-6.181412019469879
351,-9.262278207291155,-8.887025523706743
352,-7.596385216754564,-6.525987092725756
353,-5.1900615893040225,-5.299715730453723
