row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,RVI_Phenology_Delta
1802,37.5491666670001,0.452777778000041,1,10,2020-04-21,2020-04-27,fao_band,0.0114259391856421,0.0077304921028016,297.5382201724582,300.88975431654194,302.3586248609755,-4.390212162216919,-6.103841955872138,0.9366707336766468,1.0672277732130764,0.8515833376069999,0.1305570395364296
1803,37.1,5.15,1,10,2020-04-21,2020-04-22,fao_band,0.0839651942086447,0.0013477883216737,300.04409582349984,299.5320340474446,299.66782082451715,-4.616316684086592,-6.182279828540587,0.9105610825859872,1.0269873403787038,1.0592144169584157,0.11642625779271654
1804,38.6580555560001,4.49638888900006,1,10,2020-04-21,2020-04-25,fao_band,0.0017558157277335,0.0004624656316636,298.1781344519721,302.04238018459745,302.9618637932672,-6.333891477183309,-10.193248741173509,0.5923512138596392,0.7548288046946363,0.203026789656463,0.16247759083499713
1805,37.533333333,0.4,1,10,2020-04-21,2020-04-22,fao_band,0.0136253058743704,0.0104342481967805,296.9686726464166,300.09502232869465,301.682100338406,-5.680859322911713,-5.903317532079224,1.002895585668331,0.851242475525711,0.7870624390701761,-0.15165311014262006
1806,37.280555556,1.88444444400005,1,10,2020-04-21,2020-04-26,fao_adult,0.0088083416056861,0.0040557465431092,300.8121513790554,305.02915861341694,306.08448206583654,-5.680091357080505,-6.415295595123397,0.7666547977299707,0.8513609738349822,0.8705628680805452,0.08470617610501152
1807,36.718055556,1.46666666700003,1,10,2020-04-21,2020-04-25,fao_adult,0.0322504311633338,0.0044884464618561,296.73393957349987,301.2236139085558,301.7336519877116,-7.652312573690223,-7.438793611818085,0.725942841176111,0.586155077741874,0.9205827393596576,-0.13978776343423693
1808,37.089722222,1.50416666700005,1,10,2020-04-21,2020-04-27,fao_adult,0.0110578507018317,0.0061581066724656,299.67299664815266,303.0140435960558,304.2636758592394,-5.161748483661071,-5.927607913781191,0.7144604544673631,0.9349129437451223,0.8025437772892373,0.2204524892777593
1809,37.085277778,1.4925,1,10,2020-04-21,2020-04-27,fao_adult,0.0110578507018317,0.0061581066724656,299.67299664815266,303.0140435960558,304.2636758592394,-6.201790774674063,-5.62454195008147,0.7824037333887792,0.773665362125652,0.8600775792660537,-0.008738371263127265
1810,37.0330555560001,0.91277777800002,1,10,2020-04-21,2020-04-27,fao_adult,0.0184936791491736,0.0143415561792252,294.8608872731526,296.3903402540419,297.6376070658367,-5.0930449108133145,-4.339130677842042,0.962506144092784,0.9463122291111904,0.9902599624074404,-0.016193914981593616
1811,36.3577777780001,0.03944444400003,1,10,2020-04-21,2020-04-22,fao_adult,0.0475990295243491,0.0374288788911698,289.8880628373888,291.3908122592502,292.19772533840603,-6.846885582923389,-4.5437653016967285,0.6682704055975427,0.7101321085695577,0.8122957050538515,0.04186170297201497
