row_id,SMAP_Surface_T15,SMAP_Root_T15
325,0.3906351327896118,0.5082666873931885
326,0.3849487006664276,0.500110387802124
327,0.386812299489975,0.5015345215797424
328,0.3915552496910095,0.5032628178596497
329,0.3915552496910095,0.5032628178596497
330,0.39469245076179504,0.43023020029067993
331,0.3560592234134674,0.48162078857421875
332,0.3922734260559082,0.5095626711845398
333,0.39674070477485657,0.5103927850723267
334,0.3846943974494934,0.4981369078159332
335,0.3906351327896118,0.5082666873931885
336,0.3922734260559082,0.5095626711845398
337,0.3906351327896118,0.5082666873931885
338,0.3849487006664276,0.500110387802124
339,0.39469245076179504,0.43023020029067993
340,0.3915552496910095,0.5032628178596497
341,0.39469245076179504,0.43023020029067993
342,0.41800281405448914,0.5374059081077576
343,0.3560592234134674,0.48162078857421875
344,0.4575861394405365,0.5588414669036865
345,0.41800281405448914,0.5374059081077576
346,0.41800281405448914,0.5374059081077576
347,0.3915552496910095,0.5032628178596497
348,0.3915552496910095,0.5032628178596497
349,0.3906351327896118,0.5082666873931885
350,0.36568498611450195,0.5062403678894043
351,0.3458760380744934,0.48063814640045166
352,0.3562565743923187,0.44778698682785034
353,0.35790300369262695,0.40455272793769836
354,0.39674070477485657,0.5103927850723267
355,0.39674070477485657,0.5103927850723267
356,0.552733838558197,0.6493586301803589
357,0.3922734260559082,0.5095626711845398
358,0.3915552496910095,0.5032628178596497
359,0.6074528694152832,0.6523635983467102
360,0.30004116892814636,0.24024558067321777
361,0.23654426634311676,0.38286489248275757
362,0.3709782660007477,0.5575637817382812
363,0.4216567873954773,0.5024968385696411
364,0.37395524978637695,0.42373403906822205
365,0.6617456674575806,0.6978042721748352
366,0.4302718937397003,0.5348383784294128
367,0.3559015691280365,0.31434276700019836
368,0.37834522128105164,0.5124455690383911
369,0.32030943036079407,0.47321420907974243
370,0.4210861027240753,0.5291783809661865
371,0.4283665716648102,0.5306167602539062
372,0.2783665657043457,0.20625966787338257
373,0.3687179386615753,0.5104355216026306
374,0.5005060434341431,0.5900182127952576
375,0.188126340508461,0.27260690927505493
376,0.26668572425842285,0.4100601375102997
377,0.3698582649230957,0.35707855224609375
378,0.32030943036079407,0.47321420907974243
379,0.39281970262527466,0.480212926864624
380,0.4302718937397003,0.5348383784294128
381,0.5097498297691345,0.6052221059799194
382,0.39852648973464966,0.542980432510376
383,0.25618281960487366,0.4112655818462372
384,0.33897754549980164,0.46999868750572205
385,0.2892465889453888,0.38994699716567993
386,0.38052669167518616,0.44886526465415955
387,0.3178115487098694,0.47828829288482666
388,0.36557817459106445,0.49689891934394836
389,0.30361732840538025,0.4489598572254181
390,0.6602055430412292,0.6786656975746155
391,0.4000503122806549,0.5020299553871155
392,0.3811355233192444,0.5085129141807556
393,0.325744092464447,0.4694361388683319
394,0.3223429024219513,0.4084833860397339
395,0.5116429328918457,0.6192296743392944
396,0.28777819871902466,0.30373790860176086
397,0.3176437020301819,0.5098099112510681
398,0.5057357549667358,0.5763137936592102
399,0.33215075731277466,0.34406280517578125
400,0.6269261240959167,0.6696507930755615
401,0.6112614870071411,0.7070876955986023
402,0.5323358774185181,0.599773645401001
403,0.325716108083725,0.49623870849609375
404,0.37572070956230164,0.5031031370162964
405,0.3216506540775299,0.48422396183013916
406,0.2862701117992401,0.3915359675884247
407,0.4115564823150635,0.5564855337142944
408,0.29544419050216675,0.40677136182785034
409,0.3632064461708069,0.457132488489151
410,0.37566372752189636,0.5104151368141174
411,0.3031107187271118,0.4047887325286865
412,0.3754796087741852,0.5055343508720398
413,0.3436635136604309,0.48217111825942993
414,0.4917851388454437,0.5270329713821411
415,0.47875720262527466,0.5656997561454773
416,0.2507267892360687,0.3838648498058319
417,0.3286325931549072,0.456125408411026
418,0.28158870339393616,0.3990534543991089
419,0.3178619146347046,0.4416193664073944
420,0.29861345887184143,0.4720057249069214
421,0.5132461190223694,0.5396886467933655
422,0.2639917731285095,0.45812124013900757
423,0.3086898624897003,0.4008519649505615
424,0.44190824031829834,0.5838984251022339
425,0.28909096121788025,0.4348953366279602
426,0.29228511452674866,0.40345001220703125
427,0.2916320562362671,0.4327224791049957
428,0.40864863991737366,0.5402430295944214
429,0.44638362526893616,0.4902796447277069
430,0.3173736333847046,0.45838573575019836
