row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,SMAP_Surface_T15,SMAP_Root_T15,RVI_Phenology_Delta
199,38.19295,4.744566,0,5,2020-03-17,2020-03-19,fao_no_locust,0.0011408777112933,0.0150827013070156,294.73198797437885,297.86010805765795,299.03489994472926,-8.80805707789429,-9.808595192007564,0.4078296376297466,0.4651237413074361,0.3152039602148249,0.2904479801654815,0.4348607361316681,0.0572941036776895
200,38.282482,4.33015,0,5,2020-03-17,2020-03-20,fao_no_locust,0.0015320033903094,0.0114756219203044,295.657432852851,298.64882876078286,300.03858918084035,-4.63198988030101,-4.474601994025493,0.8626394679036257,1.024235054401375,0.9458820586638482,0.3336451053619385,0.5174382925033569,0.1615955864977493
201,38.153282,4.37935,0,5,2020-03-17,2020-03-20,fao_no_locust,0.0015244634027453,0.0153041474635173,295.5180068545872,298.4016011132134,299.7734199100071,-5.599385135508658,-5.988698356670227,0.8936940045444348,0.8638811524260523,1.2087393039920395,0.325716108083725,0.4962387084960937,-0.02981285211838247
202,38.169968,4.868683,0,5,2020-03-17,2020-03-20,fao_no_locust,0.0014772863264056,0.0164121531064083,294.13246540493435,297.0915913475884,298.1058255089654,-5.601657620118056,-5.362873581625669,0.8244002307884373,0.8635267973902055,0.8615305029841331,0.2918349802494049,0.4455459713935852,0.039126566601768276
203,38.295166,5.243733,0,5,2020-03-17,2020-03-20,fao_no_locust,0.0004646630163165,0.0030667476470043,294.9314454396565,296.7027512868245,297.0837280697293,-5.465828195575593,-5.923149564277827,0.9186745029676956,0.8848920313588755,0.8031417871594415,0.3507537543773651,0.5019159913063049,-0.033782471608820086
204,38.29418,5.218517,0,5,2020-03-17,2020-03-20,fao_no_locust,0.0004646630163165,0.0030667476470043,294.9314454396565,296.7027512868245,297.0837280697293,-6.384764826390537,-6.951547800536515,0.8721443430310678,0.7476814326987329,1.0305077559988365,0.3507537543773651,0.5019159913063049,-0.12446291033233492
205,38.33082,5.303367,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0008407981271716,0.0025681249911357,295.0194771236844,297.12790862189394,297.3638658735487,-7.117383813145397,-7.285911836676568,0.7643658952961869,0.6504928507186045,0.8080607411178378,0.3373448252677917,0.4930384457111358,-0.1138730445775824
206,38.351166,5.31635,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0007816852207156,0.0027246169859935,295.36883150736486,297.3410867902968,297.7021416982015,-7.816312752584759,-7.160133571781312,0.7020727263876809,0.567515031307781,0.7187460071760866,0.3373448252677917,0.4930384457111358,-0.1345576950798999
207,38.32665,5.362933,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0014066399211856,0.0027623616272975,294.4341852400038,296.20743336147734,296.5079468197293,-6.157506574329855,-6.919904994927617,0.6692756596261153,0.780015342253289,0.9122777251092712,0.3545872867107391,0.500164270401001,0.1107396826271736
208,38.259815,5.523133,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0027337820405932,0.0035265229756404,293.872249476115,296.8716640472412,296.92910567389595,-5.661792751103178,-5.512039197961087,0.7541862215041042,0.8541880366130189,0.5467377080184995,0.3818287849426269,0.4615819454193115,0.1000018151089147
209,38.2925,5.272083,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0008407981271716,0.0025681249911357,295.0194771236844,297.12790862189394,297.3638658735487,-5.101935418859274,-4.501854447738987,0.6960435029412106,0.9439797628668478,0.8693104038258921,0.3507537543773651,0.5019159913063049,0.24793625992563717
210,38.061817,4.911767,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0020031036014529,0.0265328578764965,293.4209690941705,295.5228630489773,296.2613539377848,-6.957298986501042,-6.55016401985419,0.669303525015471,0.6708217689677266,0.7831842012012343,0.3158889412879944,0.453549712896347,0.001518243952255638
211,38.033615,4.930666,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0025231094236346,0.0363685481364299,293.67629135979547,295.3199659135607,295.8795831044515,-5.465467681324896,-5.175023195237465,0.7560476858456345,0.8849492386748277,0.6863328572365419,0.3158889412879944,0.453549712896347,0.12890155282919313
212,38.011982,4.945483,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0025231094236346,0.0363685481364299,293.67629135979547,295.3199659135607,295.8795831044515,-4.157028211138016,-4.311587788455142,1.1870251899125694,1.109763727822381,1.2792662511296566,0.3159260749816894,0.4826268553733825,-0.07726146209018836
213,37.9505,4.96375,0,5,2020-03-17,2020-03-21,fao_no_locust,0.0031218976850482,0.0323213033492137,293.8897841983372,295.4969081878662,296.2069811079237,-4.44417629593338,-6.099117969849655,0.977267540902152,1.0575330770514346,0.9756338060005628,0.3107329905033111,0.4437708556652069,0.08026553614928267
214,37.89892,4.960883,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0026982874746295,0.0292078994328548,294.9999947018094,296.27068205939395,297.1175171322293,-6.77359919021395,-7.077952881950996,0.6572462830946079,0.6966810883056898,0.5712484501047499,0.2990112006664276,0.400867223739624,0.03943480521108189
215,37.837715,4.985283,0,5,2020-03-17,2020-03-23,fao_no_locust,0.001627445327756,0.0188388370091487,297.15006523132325,297.597537528144,298.3829251183404,-4.888909937511311,-4.116987901268756,0.9498945385107332,0.9800295847099876,1.126193895564063,0.2990112006664276,0.400867223739624,0.030135046199254334
216,37.760117,5.012434,0,5,2020-03-17,2020-03-23,fao_no_locust,0.001627445327756,0.0188388370091487,297.15006523132325,297.597537528144,298.3829251183404,-7.57582970716102,-4.619690010082051,0.774396120185985,0.5962154582033591,0.7603949745399581,0.3928197026252746,0.480212926864624,-0.17818066198262594
217,38.1978,4.7738,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0013292879934283,0.0159525565917064,293.9816895802816,297.5224941253662,298.71243900722925,-6.348144544397467,-7.127209467555755,0.7815541360223752,0.7528210703087589,0.4253293847826927,0.2904479801654815,0.4348607361316681,-0.028733065713616335
218,38.192616,4.735317,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0011408777112933,0.0150827013070156,294.73198797437885,297.86010805765795,299.03489994472926,-4.434575458122023,-4.182015008623843,0.875256086749595,1.059253742641441,0.947509680572631,0.2904479801654815,0.4348607361316681,0.18399765589184602
219,38.205868,4.706433,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0011408777112933,0.0150827013070156,294.73198797437885,297.86010805765795,299.03489994472926,-6.397398207233415,-6.453082247072002,1.0013690196062346,0.7459146248949319,1.0710608003425983,0.2904479801654815,0.4348607361316681,-0.2554543947113027
220,38.212917,4.69975,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0011408777112933,0.0150827013070156,294.73198797437885,297.86010805765795,299.03489994472926,-5.358992868395879,-5.443707320838865,0.9338698704226012,0.9019607335375506,1.0540551043567317,0.2904479801654815,0.4348607361316681,-0.03190913688505059
221,36.70945,1.09685,0,5,2020-03-17,2020-03-23,fao_no_locust,0.0169151128406497,0.0295263968522121,291.53894326951763,292.7240837521023,292.52537303500696,-7.40740542045542,-8.303684439654994,0.5917170975862671,0.6229668574021803,0.628661051871045,0.451537549495697,0.4773809015750885,0.03124975981591316
222,36.25121977168914,2.001037754874006,0,5,2020-03-17,,synthetic_background,0.0008400828714343,0.0041870914513637,302.5791613684761,309.18737042744954,307.57970246209044,-6.188708385771223,-5.695829175847681,0.6416404443852033,0.7755375239820312,0.6194001963334554,0.3030766546726227,0.4073399901390075,0.13389707959682795
223,38.57806723526594,0.6341210119145071,0,5,2020-03-17,,synthetic_background,0.0087592006797763,0.0399945967013408,299.845323477851,302.0378261566162,302.3268487294515,-5.392067978137261,-5.959619837221323,0.8320591297279845,0.8966516146687892,0.948498174930106,0.2921859323978424,0.3810501098632812,0.06459248494080472
224,36.8905037360101,0.0134714209207014,0,5,2020-03-17,,synthetic_background,0.0465193987960788,0.0190025560671855,290.2357748667399,290.9553663041857,291.20723609924323,-5.7918525513691534,-6.637817935218221,0.8968359510187637,0.8344825541085988,0.931745488455912,0.7024052739143372,0.7371780276298523,-0.06235339691016484
225,37.73117280066725,1.4932663128995722,0,5,2020-03-17,,synthetic_background,0.0052057505722018,0.0177966646964122,299.748714319865,303.1158806271023,303.16061609056254,-5.551250275351555,-6.124496217651718,0.7620943450849109,0.8818323810724465,0.9843059338764928,0.3723424077033996,0.4462926387786865,0.11973803598753563
226,37.0246591624709,0.4211897174396903,0,5,2020-03-17,,synthetic_background,0.0206405074472399,0.0206858508402874,292.04990789625384,293.38701777988007,293.59680858188204,-4.451449046751913,-4.434611768604125,1.1318448709264493,1.0562569142327898,1.0356816381818053,0.4502522349357605,0.4978439509868622,-0.07558795669365947
227,37.61542575600322,3.152902368675682,0,5,2020-03-17,,synthetic_background,0.0009131134624453,0.0741080634409954,300.02779960632324,303.7417378319634,303.5909058041043,-8.567843817255234,-9.719229238315815,0.5631511900788205,0.4895381842982582,0.5008626924435267,0.2577753365039825,0.3662500977516174,-0.07361300578056235
228,38.456389910499695,4.11798350138108,0,5,2020-03-17,,synthetic_background,0.0013670028324099,0.012650325160699,295.59687512715664,297.85645137363014,299.3661011166043,-5.692037308276098,-3.8103970701748935,0.986621396420951,0.8556683874614182,0.982626356486442,0.3275792300701141,0.4780471920967102,-0.13095300895953288
229,37.60832557546326,1.0389718369194498,0,5,2020-03-17,,synthetic_background,0.0141266138429614,0.0233751528079082,298.3292970021566,300.5148009830051,300.77776018778485,-5.74873282870098,-5.598172015795049,1.031071934524884,0.8424436878064927,0.9060918956522328,0.3861424326896667,0.4576431512832641,-0.1886282467183913
230,37.64531112651317,1.448221933650842,0,5,2020-03-17,,synthetic_background,0.0096132756347628,0.0172817401701976,298.9812012990316,302.0190761566162,302.1933200836182,-5.3382127386800375,-4.801399896759889,0.9277832289345656,0.9076360314323128,0.9194993549175268,0.3805266916751861,0.4488652646541595,-0.0201471975022528
231,36.98401080242392,3.5335704286865925,0,5,2020-03-17,,synthetic_background,0.0002868474597903,0.0755167000109722,301.721397696601,304.8493821461996,304.48858375549315,-7.768319844351719,-8.258348611517356,0.5321589914983643,0.619250503285492,0.5263678555408132,0.2677881717681885,0.3852808773517608,0.0870915117871277
232,38.38551181366258,2.8870310735817863,0,5,2020-03-17,,synthetic_background,0.000560402976987,0.0239491008336116,300.4930719587538,304.0953565385607,304.8444485558404,-9.890092201733683,-9.319233410454274,0.5560749820529918,0.3723081663242124,0.3353893542321612,0.1970120519399643,0.2838963866233825,-0.1837668157287794
233,37.72855803184699,3.54068392386353,0,5,2020-03-17,,synthetic_background,0.0010073484058352,0.0903976105267574,296.93691418965665,300.6223313649496,299.5931518978542,-6.644847114941399,-7.034449181177427,0.7702609746673832,0.7119556694140133,0.7431050974399412,0.2740691900253296,0.39874929189682,-0.058305305253369855
234,38.39369340565616,4.668742361803495,0,5,2020-03-17,,synthetic_background,0.0012977422351809,0.0116915993506481,294.8958931393093,297.933719168769,299.20701908535426,-6.628902341100355,-6.132886357587534,0.9047191165642838,0.7141068552647076,0.6710250141108345,0.2980254888534546,0.4787297546863556,-0.1906122612995762
235,37.99994228124575,3.0673529438007687,0,5,2020-03-17,,synthetic_background,0.0005915911073657,0.0248372398430873,300.1950684865316,303.9321783701579,305.05353058709045,-9.529584664306558,-9.72453390767221,0.4209633823901031,0.4010656420870592,0.394150900140099,0.3178878426551819,0.4452662169933319,-0.01989774030304392
236,37.60906436171738,1.03933200886913,0,5,2020-03-17,,synthetic_background,0.0141266138429614,0.0233751528079082,298.3292970021566,300.5148009830051,300.77776018778485,-5.889912740352519,-6.079810251566908,0.9834283357298432,0.8196711909413068,0.7721721627666251,0.3861424326896667,0.4576431512832641,-0.16375714478853642
237,37.60646102094793,1.1053253235435243,0,5,2020-03-17,,synthetic_background,0.0140586943502398,0.0231515608841945,298.7657933129205,301.260769950019,301.55825606452095,-6.165668612795344,-4.591566642266111,0.9439053111369295,0.7904487050574098,1.0257216430137532,0.3982223272323608,0.4556584656238556,-0.15345660607951972
238,36.27407873687896,3.4263505865253863,0,5,2020-03-17,,synthetic_background,0.0008666963453265,0.0133604101950695,302.67405069139267,307.1951123979357,306.5064656999376,-6.891513590457874,-6.24167461820217,0.5466159747325521,0.6821054637292172,0.5446222329626573,0.274199903011322,0.4116256833076477,0.13548948899666513
239,38.473950962930864,0.9433235981970798,0,5,2020-03-17,,synthetic_background,0.0054259599323245,0.0287832014376689,300.5184246063232,302.73184742397734,303.2776896582709,-6.779533588737845,-5.350938814154297,0.8254845585077828,0.6939868189697711,0.8759382656568094,0.2900314033031463,0.4159713983535766,-0.1314977395380117
240,37.97603748434096,0.5516167207190152,0,5,2020-03-17,,synthetic_background,0.0223062039489718,0.0396802567059566,297.12007933722606,298.6116163041857,298.684406238132,-6.487023073811107,-7.044367408368316,0.6592950453829709,0.7338427032688923,0.6491058471998645,0.5572341680526733,0.6154515743255615,0.07454765788592144
241,38.84547995747611,0.5746521766894384,0,5,2020-03-17,,synthetic_background,0.005001366245267,0.025097652536111,300.6117948320177,303.93632876078294,304.2330661773682,-5.345460413235614,-5.82570503126622,1.1253611486967747,0.904139336699756,0.9839880122797234,0.4137364327907562,0.5535354614257812,-0.22122181199701874
242,37.288227786650815,3.7619985717823736,0,5,2020-03-17,,synthetic_background,0.000255614625928,0.0571634613091518,301.2953072018093,305.311355887519,304.7443780263265,-8.999791875925613,-9.409193755602532,0.4402252794655644,0.4485900601101924,0.439704918520307,0.2334263771772384,0.3857630491256714,0.008364780644628034
243,38.31123334875729,2.839485011096084,0,5,2020-03-17,,synthetic_background,0.0008568466777774,0.0240819446856548,300.3661405351426,303.6395839691162,304.5317315419516,-6.808253196595097,-7.987914447508633,0.6984152801054493,0.6954775399568544,0.6961000711562884,0.1946627050638198,0.2827000916004181,-0.002937740148594936
244,36.8390291511552,1.490388104968274,0,5,2020-03-17,,synthetic_background,0.0032581091995211,0.0100239507967998,295.96609170701765,301.0306484222412,300.848246298896,-7.337892135178994,-6.565815054521087,0.7530710149340694,0.6233266707804106,0.7409199012712573,0.4683110415935516,0.5403600335121155,-0.12974434415365876
245,36.29326881365763,4.527337257312217,0,5,2020-03-17,,synthetic_background,0.0023194403524371,0.0089980058486034,302.730333243476,305.9536247677273,304.8394735124376,-5.541134128803746,-4.983857975480172,0.8691666671575531,0.8730003530350452,1.0500429001786593,0.3655781745910644,0.4968989193439483,0.00383368587749211
246,37.57560740573376,4.805948583928205,0,5,2020-03-17,,synthetic_background,0.0004364849204989,0.0114811800534297,298.7431424882677,301.11807789272734,301.8241089291042,-5.665622737237757,-5.246750174936551,0.7641236372268195,0.8629108980303429,0.9469185665684796,0.3192418217658996,0.3968368768692016,0.0987872608035234
247,36.92125206238654,3.714872639058419,0,5,2020-03-17,,synthetic_background,0.0004756600732775,0.0579341940695812,300.91552747090657,304.71871808369946,304.536896472507,-8.739820505742356,-9.438274745087288,0.6528184772998982,0.4716772884282089,0.3203303186588071,0.2443058937788009,0.4012171626091003,-0.18114118887168928
248,38.99769191326752,4.488134531614915,0,5,2020-03-17,,synthetic_background,0.0009377301807376,0.0055279426390697,297.52277573479546,301.06334698994954,302.0634643978543,-4.805373778198147,-6.1282973254916655,0.9237825682576108,0.9941121730485164,0.8607424807460616,0.243203192949295,0.4464116394519806,0.07032960479090555
249,37.61570839102068,2.539792046176531,0,5,2020-03-17,,synthetic_background,0.0106311590547534,0.0440435998255779,300.8713597191704,303.91722068786623,304.2116577572293,-5.289119545780364,-8.051871334807828,0.5867860787454033,0.9362226852034532,0.6387852651295693,0.3082732856273651,0.4354578852653503,0.34943660645804986
250,36.05879862962668,4.891343593808203,0,5,2020-03-17,,synthetic_background,0.0033074916477175,0.0030193023497631,303.19751531812875,307.175125418769,305.4367120107015,-4.172415394863884,-4.830304650504717,0.8006756386522098,1.1094714249789446,0.7859033551264984,0.4059076607227325,0.4770167171955108,0.30879578632673477
251,36.69812899108565,2.2369689261167807,0,5,2020-03-17,,synthetic_background,0.0023800731773349,0.0481771223361064,298.0128853268094,303.37605857849127,302.9932224273681,-8.823187387681253,-8.751090651272742,0.5307131369832144,0.4889575812934366,0.5212732392202957,0.2856628000736236,0.328754186630249,-0.041755555689777846
252,36.31456724967361,3.736300541994909,0,5,2020-03-17,,synthetic_background,0.0008255989427539,0.0102483920867015,303.331212149726,307.13122350904683,306.2542847103543,-8.197941742941463,-8.68638004093756,0.3677646568374512,0.5582548982558766,0.6265750439643367,0.2625996470451355,0.2981114685535431,0.1904902414184254
253,37.02497666801374,5.89225645829986,0,5,2020-03-17,,synthetic_background,0.0060947985525103,0.0043839357907344,297.3972874535455,296.3503804100884,297.1197415245904,-6.748021599469357,,0.8924751909976937,0.6981585423896115,1.1457664236723326,0.6084792613983154,0.6930943727493286,-0.19431664860808218
254,37.34772520427345,2.6353339059843237,0,5,2020-03-17,,synthetic_background,0.0016987175817462,0.0166107855851223,301.35858845180934,305.2803608788384,306.1717000749376,-4.720244548135103,-7.061408434035351,0.9253145714396508,1.0088276602435862,0.8450686862096134,0.2879562079906463,0.2992426753044128,0.08351308880393538
255,36.94698248036388,2.7889620526511814,0,5,2020-03-17,,synthetic_background,0.00162737082195,0.0410050593430568,298.7858616722954,303.3813211652967,303.55925975375703,-5.728739953695239,-6.466719490111327,0.8038290254081935,0.8504879900573941,0.5861849981945171,0.391506940126419,0.5042170286178589,0.04665896464920061
256,37.646267046417,2.838068502583845,0,5,2020-03-17,,synthetic_background,0.0007952899808856,0.0298037074620296,301.66822386847605,304.6559413909912,306.1620158301459,-8.187530649085472,-7.606472557644942,0.4984066666462997,0.5340276383098258,0.8140958748398248,0.357259601354599,0.4777084589004516,0.035620971663526124
257,36.8705555560001,2.35222222200002,1,6,2020-03-24,2020-03-30,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-8.321515190715882,-9.21650003099227,0.5236174395772754,0.5160536065381764,0.5693655764644342,0.3238509893417358,0.2647394835948944,-0.007563833039098911
258,36.851944444,4.99722222200006,1,6,2020-03-24,2020-03-25,fao_hopper,0.0033998341436358,0.0149185948187877,303.3393772972955,303.0262159135607,303.2658135732015,-6.973153705406506,-7.647662481255564,1.110800761592615,0.6992351902034782,0.5890673793239263,0.3579030036926269,0.4045527279376983,-0.41156557138913674
259,36.8541666670001,5.45916666700003,1,6,2020-03-24,2020-03-29,fao_hopper,0.0008742810363742,0.0037816755587627,301.29242634243434,302.1067334916856,302.1969876183404,-5.679876622466475,-4.118304794461883,0.8461952941468447,0.8609963547124513,0.97851261238188,0.3967407047748565,0.5103927850723267,0.014801060565606594
260,36.95,5.75,1,6,2020-03-24,2020-03-27,fao_band,0.0007922799463244,0.0009126208836605,298.03518350389265,299.5202914343939,299.3397936079237,-4.426249680598532,-5.1071318752924295,1.0234415056292652,1.0616519851985995,0.6609278294832347,0.6084792613983154,0.6930943727493286,0.03821047956933432
261,37.083333333,5.18333333300006,1,6,2020-03-24,2020-03-27,fao_band,0.004972308980939,0.0394777946288158,299.6931424882677,298.2217942555746,298.46730554368764,-5.124404544809625,-4.570633816594459,0.6973096490082646,0.9437452612225172,0.5224948818605347,0.5522028207778931,0.6464879512786865,0.2464356122142526
262,36.816666667,5.51666666700004,1,6,2020-03-24,2020-03-27,fao_band,0.0064496250028582,0.0163506411130001,300.44989162021216,300.5355258093941,300.7486531999376,-5.9794456021384566,-5.246417573319848,0.9397849154084048,0.8060993552127671,0.8943841792189162,0.3846943974494934,0.4981369078159332,-0.1336855601956377
263,36.966666667,5.91666666700007,1,6,2020-03-24,2020-03-27,fao_band,0.0060947985525103,0.0043839357907344,297.3972874535455,296.3503804100884,297.1197415245904,-5.679934154252481,,0.9381877981385408,0.8513852319571317,0.6803389653854028,0.5122207403182983,0.6025344729423523,-0.08680256618140914
264,37.016666667,5.3,1,6,2020-03-24,2020-03-27,fao_band,0.0023857207174273,0.0254001461083461,301.06008584764265,299.16652081807456,299.4991631825765,-5.940058827141519,-5.089306422374063,0.6935704461813216,0.8356162108481342,0.7617206409190257,0.3915552496910095,0.5032628178596497,0.14204576466681262
265,36.8833333330001,5.1,1,6,2020-03-24,2020-03-27,fao_band,0.0023635328884097,0.0111300490910579,302.2251737382676,303.2293029361301,303.2979099273681,-9.607680499132918,-7.738830117380148,0.5072247074401697,0.3946889049619163,0.5053522122677105,0.3560592234134674,0.4816207885742187,-0.1125358024782534
266,36.9333333330001,5.61666666700006,1,6,2020-03-24,2020-03-27,fao_band,0.0007521064157458,0.0011285238081981,300.71306436326773,301.42339473300507,301.33505185445154,-4.04503504752558,-3.263588125419039,0.8309959019662191,1.1322941463584018,0.9298989351881491,0.4108535349369049,0.5266219973564148,0.30129824439218267
267,36.8833333330001,5.63333333300005,1,6,2020-03-24,2020-03-27,fao_band,0.0007521064157458,0.0011285238081981,300.71306436326773,301.42339473300507,301.33505185445154,-5.446646899849738,-3.4415259348605485,1.0104778701669348,0.8953642898506933,0.8995506968297052,0.4108535349369049,0.5266219973564148,-0.11511358031624153
268,36.9166666670001,4.95,1,6,2020-03-24,2020-03-27,fao_band,0.0033998341436358,0.0149185948187877,303.3393772972955,303.0262159135607,303.2658135732015,-5.602368320587567,-5.846425117887339,0.670176816856957,0.8634432194091801,0.8946517558133684,0.3737675845623016,0.4171991944313049,0.19326640255222316
269,36.9166666670001,5.28333333300003,1,6,2020-03-24,2020-03-27,fao_band,0.0010586531038256,0.0104158215338756,299.6897841983371,301.65781856113006,301.6632094065349,-4.798305128761204,-4.698662711545728,0.9455495088948892,1.0007068586516066,1.0632688065667797,0.394692450761795,0.4302302002906799,0.05515734975671738
270,36.716666667,5.36666666700006,1,6,2020-03-24,2020-03-27,fao_band,0.0188903660650225,0.0280081324393322,297.33766831292047,296.9224073198107,297.3670342763265,-5.225083568746484,-3.901890729364819,1.031700085596849,0.9288927515327214,0.9228419502765008,0.3906351327896118,0.5082666873931885,-0.10280733406412756
271,36.75,5.31666666700005,1,6,2020-03-24,2020-03-27,fao_band,0.0228650570983859,0.033909469109254,296.47645412021217,296.4820427364773,296.8751288943821,-4.770829530202677,-4.4923112955464255,0.9180466854849167,1.0024852324922686,0.820607683458388,0.573131799697876,0.6573684811592102,0.08443854700735187
272,36.816666667,5.45,1,6,2020-03-24,2020-03-27,fao_band,0.0058925003881427,0.0103007100636531,299.7732097625732,301.68782073126897,301.8233168284098,-4.206949974425796,-2.2842327446650543,0.8912242885578415,1.10255937333965,0.7301738981261112,0.3967407047748565,0.5103927850723267,0.2113350847818084
273,38.4333333330001,5.21666666700003,1,6,2020-03-24,2020-03-27,fao_band,0.0004637391443225,0.0031792514140178,295.7510092417399,297.76431812710234,298.21013323465985,-4.670068681340009,-4.442366243609092,0.8750488897111186,1.0175684215419285,0.8298035195204784,0.3208190500736236,0.4854883849620819,0.1425195318308099
274,36.75,5.35,1,6,2020-03-24,2020-03-28,fao_band,0.0228650570983859,0.033909469109254,296.47645412021217,296.4820427364773,296.8751288943821,-5.339637364666572,-6.095303814001658,1.0033166892984364,0.9062001184387832,0.8959067215402332,0.3906351327896118,0.5082666873931885,-0.0971165708596532
275,36.9333333330001,5.4,1,6,2020-03-24,2020-03-28,fao_band,0.0009365827913256,0.00868742094584,300.3896973927816,302.52886348300507,302.6068943023681,-6.108023875675357,-4.655929248031921,0.8514171520758991,0.7925740811505122,0.943179878921457,0.555401086807251,0.6461725831031799,-0.058843070925386876
276,36.75,5.36666666700006,1,6,2020-03-24,2020-03-28,fao_band,0.0188903660650225,0.0280081324393322,297.33766831292047,296.9224073198107,297.3670342763265,-5.348847161978294,-4.767522315492542,0.9310731288850952,0.9040094837427636,0.9828957093484392,0.3906351327896118,0.5082666873931885,-0.027063645142331616
277,36.966666667,5.3,1,6,2020-03-24,2020-03-28,fao_band,0.0023857207174273,0.0254001461083461,301.06008584764265,299.16652081807456,299.4991631825765,-6.427400461762106,-6.737561603775124,0.7388160998360042,0.742622387575385,0.9159097581881368,0.3915552496910095,0.5032628178596497,0.0038062877393808536
278,37.016666667,5.3,1,6,2020-03-24,2020-03-28,fao_band,0.0023857207174273,0.0254001461083461,301.06008584764265,299.16652081807456,299.4991631825765,-5.940058827141519,-5.089306422374063,0.6935704461813216,0.8356162108481342,0.7617206409190257,0.3915552496910095,0.5032628178596497,0.14204576466681262
279,36.0,5.6,1,6,2020-03-24,2020-03-28,fao_band,0.0013282151098223,0.003351374726968,302.3672364552816,305.93318748474127,304.8731106652154,-5.82042876022215,,0.908268462664298,0.8299065447576544,0.7274150739084957,0.4760574102401733,0.5514785647392273,-0.0783619179066436
280,36.7,5.28333333300003,1,6,2020-03-24,2020-03-28,fao_band,0.0228650570983859,0.033909469109254,296.47645412021217,296.4820427364773,296.8751288943821,-5.248089574385973,-5.887208709308341,0.8610784714290681,0.9239521655379432,0.9205895737004344,0.388964295387268,0.5070490837097168,0.06287369410887511
281,36.066666667,4.8,1,6,2020-03-24,2020-03-28,fao_band,0.0029451103086444,0.0028083019072582,302.9592828962538,307.0905659569634,305.3961195627848,-7.561157097826909,-6.37725916429058,0.7085899258072796,0.6015954127761781,0.7281644862789267,0.3086812198162079,0.4443720579147339,-0.10699451303110152
282,36.05,4.71666666700003,1,6,2020-03-24,2020-03-28,fao_band,0.0028800220365496,0.0019046954924633,303.697471915351,307.64133635626894,305.77443444993764,-5.970078832633571,-4.838849420076272,0.734858476320416,0.8117959468256462,0.8361074835923009,0.3086812198162079,0.4443720579147339,0.07693747050523014
283,36.1833333330001,4.7,1,6,2020-03-24,2020-03-28,fao_band,0.0022501201505633,0.0065071873480846,301.97671453687883,304.7756842295328,304.2010132259793,-5.343451046557833,-5.9636538491092,0.884840068431103,0.9065143564756248,0.798797079413025,0.3089711368083954,0.3946029841899872,0.021674288044521872
284,36.85,5.46666666700003,1,6,2020-03-24,2020-03-28,fao_band,0.0008742810363742,0.0037816755587627,301.29242634243434,302.1067334916856,302.1969876183404,-4.741851346494942,-5.938016059095931,0.7051570187697391,1.0200510835664027,0.820690715828042,0.3967407047748565,0.5103927850723267,0.3148940647966636
285,36.75,5.31666666700005,1,6,2020-03-24,2020-03-28,fao_band,0.0228650570983859,0.033909469109254,296.47645412021217,296.4820427364773,296.8751288943821,-4.770829530202677,-4.4923112955464255,0.9180466854849167,1.0024852324922686,0.820607683458388,0.573131799697876,0.6573684811592102,0.08443854700735187
286,36.766666667,5.31666666700005,1,6,2020-03-24,2020-03-28,fao_band,0.0073706955785723,0.0122093848998119,298.0816787295872,300.7733404795329,300.9244995541043,-6.13126006643934,-4.976852621220697,0.9938102872009872,0.7854420824449067,0.7322464716130717,0.573131799697876,0.6573684811592102,-0.20836820475608053
287,36.033333333,4.7,1,6,2020-03-24,2020-03-28,fao_band,0.0028800220365496,0.0019046954924633,303.697471915351,307.64133635626894,305.77443444993764,-6.338085813428305,-6.461146159990667,0.8035414068421992,0.7962964668202831,0.6716960163791238,0.3086812198162079,0.4443720579147339,-0.007244940021916113
288,36.9333333330001,5.71666666700003,1,6,2020-03-24,2020-03-27,fao_band,0.0007922799463244,0.0009126208836605,298.03518350389265,299.5202914343939,299.3397936079237,-4.812148165470447,-6.719964643588174,0.7717242796376256,1.0048071215191623,0.9551389381994082,0.4333724677562713,0.5455520749092102,0.23308284188153672
289,37.05,5.25,1,6,2020-03-24,2020-03-27,fao_band,0.0023857207174273,0.0254001461083461,301.06008584764265,299.16652081807456,299.4991631825765,-5.324502605585435,-5.431870184316049,0.7836076633218193,0.9185446573114904,0.8729295375814489,0.5522028207778931,0.6464879512786865,0.13493699398967107
