row_id,RVI_T45,RVI_T30,RVI_T0
0,0.7462161136042929,0.42137726846187096,0.6270926506258451
1,0.9239950893863591,0.9206614827026052,1.020510807978647
2,0.8605401162099442,1.0466876117727764,0.8146923721202363
3,0.8159393247591469,0.7050170709877165,0.6713384259300164
4,0.760535014669945,1.0052437518905954,0.6579285901865923
5,0.9936257860697393,0.9969359290157661,0.9588120906500222
6,0.941258794991979,0.9436990342988133,0.7855671796555138
7,0.5599742039810773,0.670767018845061,0.7458604208856998
8,0.9936257860697393,0.9969359290157661,0.9588120906500222
9,0.8614923165604982,0.9069832398022328,0.809083794240842
10,0.5599742039810773,0.670767018845061,0.7458604208856998
11,0.7947664365013277,0.8371830461770655,0.7605637068559271
12,0.8008070969215038,0.8621659727349468,0.955138407660647
13,0.3668419314282811,0.3746480935773231,0.4481880140365305
14,0.8774156214114768,0.8972592015935075,1.0926553568273243
15,0.7700235529248474,0.7594689413402649,0.6406692906768092
16,0.8906044968662206,0.8202544813781245,0.799229595104077
17,0.7338205253164956,0.7952915411295685,0.6679039278841705
18,0.5905684399699214,0.5626386755597916,0.48530306149732705
19,0.8334220126854959,0.6902756873833122,0.8703755534632921
20,0.6605105115819141,0.5777424544399173,0.6627909115672785
21,0.8406006365129559,0.5772700926436792,0.6700434058404312
22,1.0611154086515633,0.9500912039234495,0.7664483068980069
23,0.33948899552892886,0.2875340016680043,0.2815563132197036
24,0.37237337372936974,0.441972622611996,0.3990738865168576
25,0.5594065544013873,0.4533077050042099,0.3388324595340927
26,0.1904210548690718,0.0985794751035027,0.19963048526661498
27,0.8765222852996934,0.6859652040361475,0.6888037590065895
28,0.9163003671132515,0.7866579945099963,0.9002389371053555
29,0.9289954853138311,0.9741094532384952,0.6899822840888366
30,0.833282926646142,0.8284878564539844,0.8987603139866382
31,0.7613183493944014,0.880577771220391,0.8018475027345404
32,0.7125052623093409,0.6710889267877163,0.977215441506807
33,0.8456030074784738,0.6687937861004636,0.8644564085364775
34,0.8359919145236142,0.8229085886383767,0.7466861612084856
35,0.7554168868031428,0.7690644806675451,0.8885641000542202
36,0.6468887243984017,0.8330600421390185,0.8244587825965727
37,0.9836422155172473,0.9241640943098426,0.9293611284587548
38,1.056249599551884,1.1541941154301536,1.0692933463769143
39,0.5599742039810773,0.670767018845061,0.7458604208856998
40,0.740515890119746,0.6474880718092821,0.7278849008890184
41,0.941258794991979,0.9436990342988133,0.7855671796555138
42,0.7253087203628606,0.9816608462182438,0.7514079606972225
43,0.7100300785701626,1.0840930435687666,1.2169535673681904
44,0.37713395555509316,0.3179671147104878,0.47033780600818953
45,0.9406783615264556,0.7829831649490131,0.779858842634463
46,0.8708473828542245,0.7960129305617503,0.8879081634968574
47,0.9648459791820416,1.136809621799632,1.0636564550498977
48,0.8030661557462591,0.7460241983574833,0.8912148551904208
49,0.8645392518973254,0.8815942662458764,0.9308181502717895
50,0.4981673557307512,0.5196175790498367,0.4153138723151394
51,0.5228228354087162,0.6104269652089772,0.5477361260529041
52,0.67107016765294,0.6722914464814833,0.7846102855315523
53,0.1588336963262237,0.2931513801961177,0.17204029769211354
54,0.6173076588186165,0.44281274624440126,0.3581934389232293
55,0.6509459300476124,0.7142575132592333,0.7230449451992822
56,0.8465627955018027,0.9137875902865424,0.910411918885496
57,0.7293450992895434,0.5353934845437194,0.4684108986830425
58,0.5810387018236796,0.5559229066615134,0.4134997514952266
59,0.8486588096197749,0.8395211306649961,0.7118260505160585
60,0.6326847926195687,0.5101251473894386,0.7252341559033479
61,0.6771972242635256,0.5087749490879016,0.7369362452325484
62,0.7783873366735127,0.690973200198331,0.447065989517071
63,0.7662467003327078,0.7788574612402497,0.9221149698236432
64,0.8942028956665832,0.8915570391454525,0.9463630996502582
65,0.7818673741641661,0.8864130763701317,0.9329726606953384
66,1.0615518801667552,1.1658209034866427,0.9168452180378248
67,0.7563298952940147,0.7042167475360976,0.6775647160852251
68,0.8014500842027501,0.7456758637011442,0.7289724950496761
69,0.9060586698382329,0.7686803086003613,0.6959495322906283
70,0.7787669783704692,0.8713183277371068,0.7597736793950669
71,0.999437862074116,0.8081473515787893,0.9092654912546222
72,0.815058768088299,0.8579413747478252,0.8399571659941174
73,0.7818083459145482,0.9059700905832823,0.9673344222409863
74,0.769504903435185,1.0014070808742035,0.8503584067187198
75,0.7376947345553846,0.4983088538043345,0.5392595036873995
76,0.7106268688643305,0.7975155183394989,0.8013680145220576
77,0.31826074666988163,0.34365155172925427,0.4506600381309064
78,0.9960064831908817,0.8474453443873653,0.8842816907989113
79,0.7634571384344705,0.8106200646519023,1.03307717294165
80,0.927897734829298,0.943242124241511,1.0464679336946319
81,0.8721260235921702,0.9041386649514653,0.7320862083368417
82,0.3394895560908968,0.2504185706140397,0.4107838746291238
83,0.9796100059589953,1.1389728037938478,0.9994790021423601
84,0.966456076959295,0.7995160612688941,0.7114956101819445
85,0.7642553090257053,0.9416142264798687,0.8258422201646025
86,0.852329302853982,0.9472454778079269,0.9325006166077231
87,0.957671011829728,0.9409187802637408,0.8507338707338447
88,0.8857081237466793,1.0337122137542512,0.9133509216821206
89,0.5077432971857168,0.6678334866983975,0.45985863405805005
90,0.8480538187723154,0.9575756258202626,0.9411183804033368
91,0.5814012866554441,0.5586660310681653,0.6484300001268071
92,0.897332223528589,0.9349963886409978,0.8175719004043398
93,0.7394196747537871,0.9028905019189051,0.9820175067704038
94,0.707066731154814,0.9166576821968562,0.784024821392811
95,0.9019626373192423,0.7828871732912954,0.7479980522103922
96,0.8488628604639978,0.7116316931920976,0.9038176690971749
97,0.7394196747537871,0.9028905019189051,0.9820175067704038
98,1.0064645479355872,0.7387017478340316,0.7618912177291352
99,0.9084629155448809,0.8863114855792145,0.8720629207651557
100,0.830977469665755,0.7808552243846907,0.9945291354973835
101,0.9506306723307106,0.832225605429393,0.794669966173437
102,1.0898113719041818,0.8108435574739166,1.1606940819031553
103,0.6418277394987874,0.579267708902847,0.6416072982527945
104,0.8320267745370735,0.8649913901675277,0.6733645822578084
105,0.651084279487218,0.8394399645372759,0.7990017511957087
