X,Y,Week,WeekStart,ObsDate
36.1161111110001,2.01194444400005,8,2020-04-07,2020-04-12
36.841666667,2.48583333300007,8,2020-04-07,2020-04-12
37.269444444,0.94611111100005,8,2020-04-07,2020-04-13
36.833333333,2.48638888900007,8,2020-04-07,2020-04-13
36.8602777780001,1.33555555600003,8,2020-04-07,2020-04-13
36.7025,1.095,8,2020-04-07,2020-04-13
36.8113888890001,1.16777777800007,8,2020-04-07,2020-04-13
36.701111111,1.09861111100003,8,2020-04-07,2020-04-13
37.035833333,0.806388889000061,8,2020-04-07,2020-04-13
36.890833333,0.768333333000044,8,2020-04-07,2020-04-13
36.711666667,2.7575,8,2020-04-07,2020-04-07
36.9847222220001,0.623055556000054,8,2020-04-07,2020-04-07
36.9847222220001,0.623333333000062,8,2020-04-07,2020-04-07
37.318888889,0.980277778000072,8,2020-04-07,2020-04-08
37.2313888890001,0.940277778000052,8,2020-04-07,2020-04-08
37.004166667,0.866388889000064,8,2020-04-07,2020-04-08
37.1666666670001,1.93055555600006,8,2020-04-07,2020-04-08
37.4377777780001,1.3475,8,2020-04-07,2020-04-08
36.2513888890001,3.30833333300006,8,2020-04-07,2020-04-08
36.9866666670001,0.630833333000055,8,2020-04-07,2020-04-08
36.6311111110001,1.35472222200002,8,2020-04-07,2020-04-08
36.6294444440001,1.34472222200003,8,2020-04-07,2020-04-08
37.5658333330001,0.910277778000022,8,2020-04-07,2020-04-08
37.326388889,0.979444444000023,8,2020-04-07,2020-04-08
37.016666667,1.9,8,2020-04-07,2020-04-07
36.816666667,1.23333333300008,8,2020-04-07,2020-04-07
36.9833333330001,0.6,8,2020-04-07,2020-04-07
37.533333333,2.43333333300006,8,2020-04-07,2020-04-07
37.0,0.866666667000061,8,2020-04-07,2020-04-07
36.9855555560001,0.623888889000057,8,2020-04-07,2020-04-08
36.7,1.35,8,2020-04-07,2020-04-08
36.6833333330001,1.35,8,2020-04-07,2020-04-08
36.6833333330001,1.36666666700006,8,2020-04-07,2020-04-08
36.6666666670001,1.35,8,2020-04-07,2020-04-08
37.033333333,0.81666666700005,8,2020-04-07,2020-04-08
37.266666667,0.383333333000053,8,2020-04-07,2020-04-10
36.783333333,2.48333333300008,8,2020-04-07,2020-04-10
36.9,0.516666667000038,8,2020-04-07,2020-04-10
36.966666667,0.6,8,2020-04-07,2020-04-10
36.9166666670001,0.983333333000076,8,2020-04-07,2020-04-11
37.266666667,0.3,8,2020-04-07,2020-04-11
36.9705555560001,2.04666666700007,8,2020-04-07,2020-04-09
36.8602777780001,2.39972222200004,8,2020-04-07,2020-04-09
36.8716666670001,2.34777777800002,8,2020-04-07,2020-04-09
37.3511111110001,0.6325,8,2020-04-07,2020-04-09
36.841388889,2.48694444400007,8,2020-04-07,2020-04-09
37.319166667,0.980277778000072,8,2020-04-07,2020-04-09
37.3183333330001,0.978611111000021,8,2020-04-07,2020-04-09
36.8602777780001,1.33555555600003,8,2020-04-07,2020-04-09
36.8691666670001,2.35361111100002,8,2020-04-07,2020-04-09
36.831944444,2.49027777800006,8,2020-04-07,2020-04-09
36.841666667,2.48722222200007,8,2020-04-07,2020-04-09
36.6994444440001,2.62055555600006,8,2020-04-07,2020-04-09
36.9916666670001,0.630555556000047,8,2020-04-07,2020-04-09
37.159722222,1.93777777800005,8,2020-04-07,2020-04-09
36.1036111110001,0.528611111000032,8,2020-04-07,2020-04-09
37.0044444440001,0.866388889000064,8,2020-04-07,2020-04-09
36.966111111,0.60027777800002,8,2020-04-07,2020-04-09
36.1211111110001,0.535833333000028,8,2020-04-07,2020-04-09
36.716666667,2.75694444400006,8,2020-04-07,2020-04-09
37.022777778,1.9825,8,2020-04-07,2020-04-09
37.318888889,0.980833333000021,8,2020-04-07,2020-04-10
36.908611111,2.17833333300007,8,2020-04-07,2020-04-10
36.841388889,2.48694444400007,8,2020-04-07,2020-04-10
36.8686111110001,2.35333333300002,8,2020-04-07,2020-04-10
37.7416666670001,1.49416666700006,8,2020-04-07,2020-04-10
36.970833333,0.771666667000034,8,2020-04-07,2020-04-10
37.73,1.46361111100003,8,2020-04-07,2020-04-10
36.944166667,0.002777778000052,8,2020-04-07,2020-04-11
36.828611111,2.49027777800006,8,2020-04-07,2020-04-11
36.826944444,2.49388888900006,8,2020-04-07,2020-04-11
37.280555556,0.3075,8,2020-04-07,2020-04-11
36.8719444440001,2.34805555600002,8,2020-04-07,2020-04-09
37.3516666670001,0.633333333000053,8,2020-04-07,2020-04-09
37.029166667,0.871666667000056,8,2020-04-07,2020-04-11
36.8558333330001,0.827222222000046,8,2020-04-07,2020-04-11
36.8975,2.31333333300006,8,2020-04-07,2020-04-11
36.964166667,0.768055556000036,8,2020-04-07,2020-04-11
37.016666667,5.7,8,2020-04-07,2020-04-12
37.0,5.73333333300008,8,2020-04-07,2020-04-12
36.7333333330001,5.3,8,2020-04-07,2020-04-12
36.7333333330001,5.46666666700003,8,2020-04-07,2020-04-12
36.9166666670001,5.3,8,2020-04-07,2020-04-12
37.016666667,5.31666666700005,8,2020-04-07,2020-04-12
36.9333333330001,5.71666666700003,8,2020-04-07,2020-04-12
36.9333333330001,5.61666666700006,8,2020-04-07,2020-04-12
37.083333333,5.91666666700007,8,2020-04-07,2020-04-12
36.9,5.63333333300005,8,2020-04-07,2020-04-10
36.783333333,5.46666666700003,8,2020-04-07,2020-04-10
36.75,5.46666666700003,8,2020-04-07,2020-04-10
36.9,5.66666666700007,8,2020-04-07,2020-04-10
37.016666667,5.31666666700005,8,2020-04-07,2020-04-10
38.266666667,5.1,8,2020-04-07,2020-04-10
36.966666667,5.5,8,2020-04-07,2020-04-07
36.816666667,5.5,8,2020-04-07,2020-04-07
36.816666667,5.51666666700004,8,2020-04-07,2020-04-07
36.9166666670001,5.71666666700003,8,2020-04-07,2020-04-09
36.95,5.76666666700004,8,2020-04-07,2020-04-09
37.1166666670001,5.83333333300004,8,2020-04-07,2020-04-09
37.3,0.333333333000041,8,2020-04-07,2020-04-09
37.3,0.333611111000039,8,2020-04-07,2020-04-09
37.25,1.85,8,2020-04-07,2020-04-09
36.7,1.31666666700005,8,2020-04-07,2020-04-09
37.15,0.233333333000076,9,2020-04-14,2020-04-15
37.05,0.116666667000061,9,2020-04-14,2020-04-15
36.9230555560001,2.24,9,2020-04-14,2020-04-14
36.841388889,2.48722222200007,9,2020-04-14,2020-04-14
37.022222222,0.870555556000056,9,2020-04-14,2020-04-14
37.005,0.866666667000061,9,2020-04-14,2020-04-14
37.5552777780001,0.774166667000031,9,2020-04-14,2020-04-14
36.850833333,2.3025,9,2020-04-14,2020-04-14
37.3172222220001,0.978888889000075,9,2020-04-14,2020-04-14
37.3183333330001,0.979166667000072,9,2020-04-14,2020-04-14
36.831944444,2.49166666700006,9,2020-04-14,2020-04-14
37.278333333,0.359166667000068,9,2020-04-14,2020-04-14
36.8602777780001,1.33555555600003,9,2020-04-14,2020-04-14
37.400833333,1.00055555600005,9,2020-04-14,2020-04-15
36.9841666670001,0.85138888900002,9,2020-04-14,2020-04-15
37.397777778,1.00361111100005,9,2020-04-14,2020-04-15
36.895277778,2.31388888900005,9,2020-04-14,2020-04-15
36.9255555560001,2.24138888900006,9,2020-04-14,2020-04-15
36.826111111,2.495,9,2020-04-14,2020-04-15
37.4819444440001,0.496666667000056,9,2020-04-14,2020-04-15
37.201666667,0.430277778000061,9,2020-04-14,2020-04-15
36.839444444,0.556388889000061,9,2020-04-14,2020-04-15
36.832222222,2.48611111100007,9,2020-04-14,2020-04-15
37.005,0.866666667000061,9,2020-04-14,2020-04-15
36.6666666670001,0.6,9,2020-04-14,2020-04-14
36.6333333330001,1.26666666700004,9,2020-04-14,2020-04-14
37.4833333330001,0.516666667000038,9,2020-04-14,2020-04-14
37.583333333,0.933333333000064,9,2020-04-14,2020-04-14
37.587777778,0.360555556000065,9,2020-04-14,2020-04-15
37.266666667,5.65,9,2020-04-14,2020-04-15
37.0,5.33333333300004,9,2020-04-14,2020-04-15
36.783333333,5.65,9,2020-04-14,2020-04-15
36.9166666670001,5.28333333300003,9,2020-04-14,2020-04-15
36.9333333330001,5.41666666700007,9,2020-04-14,2020-04-15
37.1333333330001,5.85,9,2020-04-14,2020-04-15
37.016666667,5.58333333300004,9,2020-04-14,2020-04-16
37.1333333330001,5.08333333300004,9,2020-04-14,2020-04-16
36.9,5.61666666700006,9,2020-04-14,2020-04-16
36.8666666670001,5.76666666700004,9,2020-04-14,2020-04-16
36.783333333,5.46666666700003,9,2020-04-14,2020-04-16
36.766666667,5.43333333300006,9,2020-04-14,2020-04-16
36.9166666670001,5.28333333300003,9,2020-04-14,2020-04-16
37.016666667,5.31666666700005,9,2020-04-14,2020-04-16
37.266666667,5.13333333300005,9,2020-04-14,2020-04-16
37.3,5.13333333300005,9,2020-04-14,2020-04-16
37.05,5.11666666700006,9,2020-04-14,2020-04-16
37.05,5.58333333300004,9,2020-04-14,2020-04-16
36.85,5.61666666700006,9,2020-04-14,2020-04-16
36.75,5.46666666700003,9,2020-04-14,2020-04-16
37.4166666670001,5.83333333300004,9,2020-04-14,2020-04-17
36.8833333330001,5.56666666700005,9,2020-04-14,2020-04-17
36.8833333330001,5.25,9,2020-04-14,2020-04-17
36.533333333,5.8,9,2020-04-14,2020-04-17
37.016666667,5.75,9,2020-04-14,2020-04-17
37.266666667,5.65,9,2020-04-14,2020-04-17
36.766666667,5.46666666700003,9,2020-04-14,2020-04-17
37.966666667,5.68333333300006,9,2020-04-14,2020-04-18
36.9166666670001,5.66666666700007,9,2020-04-14,2020-04-18
36.8833333330001,5.61666666700006,9,2020-04-14,2020-04-18
36.65,0.433333333000064,9,2020-04-14,2020-04-16
36.583333333,0.683333333000064,9,2020-04-14,2020-04-16
36.6,0.716666667000027,9,2020-04-14,2020-04-16
36.966666667,0.633333333000053,9,2020-04-14,2020-04-17
37.016666667,0.583333333000041,9,2020-04-14,2020-04-17
37.016666667,0.45,9,2020-04-14,2020-04-17
37.316666667,0.416666667000072,9,2020-04-14,2020-04-17
37.283333333,0.45,9,2020-04-14,2020-04-17
37.516666667,0.433333333000064,9,2020-04-14,2020-04-17
37.5,0.416666667000072,9,2020-04-14,2020-04-17
36.6333333330001,1.11666666700006,9,2020-04-14,2020-04-17
36.566666667,0.883333333000053,9,2020-04-14,2020-04-17
36.716666667,2.75,9,2020-04-14,2020-04-17
36.6166666670001,1.28333333300003,9,2020-04-14,2020-04-17
36.6833333330001,1.05,9,2020-04-14,2020-04-17
36.583333333,0.7,9,2020-04-14,2020-04-18
37.1666666670001,0.383333333000053,9,2020-04-14,2020-04-18
37.35,0.35,9,2020-04-14,2020-04-18
37.005,0.865277778000063,9,2020-04-14,2020-04-16
37.3144444440001,0.976111111000023,9,2020-04-14,2020-04-16
36.825555556,2.48916666700006,9,2020-04-14,2020-04-16
36.908333333,2.24333333300007,9,2020-04-14,2020-04-16
37.3113888890001,0.98055555600007,9,2020-04-14,2020-04-16
36.895277778,2.31388888900005,9,2020-04-14,2020-04-16
36.653611111,1.05083333300007,9,2020-04-14,2020-04-16
36.711111111,0.902777778000029,9,2020-04-14,2020-04-16
36.473611111,0.855833333000021,9,2020-04-14,2020-04-16
36.841388889,2.48722222200007,9,2020-04-14,2020-04-16
37.0027777780001,0.871944444000064,9,2020-04-14,2020-04-16
36.718611111,0.837222222000037,9,2020-04-14,2020-04-16
36.842777778,2.48944444400007,9,2020-04-14,2020-04-16
36.830555556,2.28361111100003,9,2020-04-14,2020-04-17
36.825555556,2.48694444400007,9,2020-04-14,2020-04-18
38.078888889,2.32722222200005,9,2020-04-14,2020-04-18
36.5711111110001,0.855277778000072,9,2020-04-14,2020-04-18
36.5583333330001,0.712777778000032,9,2020-04-14,2020-04-18
36.763611111,0.946666667000045,9,2020-04-14,2020-04-16
36.645,5.66861111100008,9,2020-04-14,2020-04-18
36.7494444440001,5.49027777800006,9,2020-04-14,2020-04-18
36.7458333330001,5.4975,9,2020-04-14,2020-04-18
36.960555556,5.40722222200003,9,2020-04-14,2020-04-18
37.15,5.66666666700007,9,2020-04-14,2020-04-20
36.65,1.28333333300003,9,2020-04-14,2020-04-19
36.6166666670001,1.18333333300006,9,2020-04-14,2020-04-19
36.516666667,2.18333333300006,9,2020-04-14,2020-04-19
36.566666667,1.86666666700006,9,2020-04-14,2020-04-19
36.566666667,0.666666667000072,9,2020-04-14,2020-04-20
36.966666667,0.833333333000041,9,2020-04-14,2020-04-20
37.4,3.55,9,2020-04-14,2020-04-20
37.1666666670001,0.2,9,2020-04-14,2020-04-20
36.9333333330001,1.78333333300003,9,2020-04-14,2020-04-20
36.55,0.733333333000076,9,2020-04-14,2020-04-20
36.55,0.716666667000027,9,2020-04-14,2020-04-20
36.9827777780001,0.621666667000056,9,2020-04-14,2020-04-19
37.2333333330001,1.38333333300005,9,2020-04-14,2020-04-19
36.8080555560001,5.34444444400003,9,2020-04-14,2020-04-14
37.006666667,5.3575,9,2020-04-14,2020-04-14
36.826944444,5.36833333300007,9,2020-04-14,2020-04-14
36.7522222220001,5.48166666700007,9,2020-04-14,2020-04-15
37.0544444440001,0.672222222000073,10,2020-04-21,2020-04-26
37.145277778,1.03694444400003,10,2020-04-21,2020-04-26
37.144722222,1.03833333300003,10,2020-04-21,2020-04-26
37.282777778,1.89416666700004,10,2020-04-21,2020-04-26
37.0641666670001,0.66805555600007,10,2020-04-21,2020-04-26
37.144722222,1.03861111100002,10,2020-04-21,2020-04-26
37.138888889,1.04833333300007,10,2020-04-21,2020-04-26
37.137777778,1.04805555600007,10,2020-04-21,2020-04-26
37.075,2.62944444400006,10,2020-04-21,2020-04-26
37.2394444440001,0.604444444000023,10,2020-04-21,2020-04-26
37.095,2.56083333300006,10,2020-04-21,2020-04-26
37.1333333330001,0.583333333000041,10,2020-04-21,2020-04-24
36.833333333,2.48333333300008,10,2020-04-21,2020-04-24
37.0,2.46666666700003,10,2020-04-21,2020-04-24
37.516666667,0.833333333000041,10,2020-04-21,2020-04-24
37.086944444,1.0725,10,2020-04-21,2020-04-24
37.6308333330001,0.703055556000038,10,2020-04-21,2020-04-24
37.6233333330001,0.692222222000055,10,2020-04-21,2020-04-24
37.632777778,0.699166667000043,10,2020-04-21,2020-04-24
37.6636111110001,0.640277778000041,10,2020-04-21,2020-04-24
37.0977777780001,0.700277778000043,10,2020-04-21,2020-04-24
36.8108333330001,1.16722222200002,10,2020-04-21,2020-04-24
37.6238888890001,0.690555556000049,10,2020-04-21,2020-04-24
37.030833333,0.871666667000056,10,2020-04-21,2020-04-24
37.076388889,0.845555556000022,10,2020-04-21,2020-04-24
37.641944444,0.67027777800007,10,2020-04-21,2020-04-24
37.584166667,0.350555556000074,10,2020-04-21,2020-04-24
37.6258333330001,0.692222222000055,10,2020-04-21,2020-04-24
37.625,0.69722222200005,10,2020-04-21,2020-04-24
37.6311111110001,0.686944444000062,10,2020-04-21,2020-04-24
36.9919444440001,0.627222222000057,10,2020-04-21,2020-04-24
37.63,0.703055556000038,10,2020-04-21,2020-04-24
36.718055556,1.46666666700003,10,2020-04-21,2020-04-24
37.6319444440001,0.699444444000051,10,2020-04-21,2020-04-24
37.637222222,0.775277778000032,10,2020-04-21,2020-04-25
37.004166667,0.863333333000071,10,2020-04-21,2020-04-25
36.8619444440001,2.39527777800004,10,2020-04-21,2020-04-25
36.773888889,2.57388888900005,10,2020-04-21,2020-04-25
37.0611111110001,0.632222222000053,10,2020-04-21,2020-04-25
37.1961111110001,1.04083333300002,10,2020-04-21,2020-04-25
37.1791666670001,1.03527777800002,10,2020-04-21,2020-04-25
37.458888889,0.966944444000035,10,2020-04-21,2020-04-25
37.459166667,0.966666667000027,10,2020-04-21,2020-04-25
36.9847222220001,0.846111111000027,10,2020-04-21,2020-04-25
36.965833333,0.845555556000022,10,2020-04-21,2020-04-25
