row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source
388,36.00694444,3.003333333,1,5,17-03-2020,19-03-2020,fao_band
389,36.00833333,3.116666667,1,5,17-03-2020,19-03-2020,fao_band
390,37.23333333,0.583333333,1,5,17-03-2020,17-03-2020,fao_band
391,37.07444444,5.28,1,5,17-03-2020,17-03-2020,fao_band
392,37.12444444,5.207777778,1,5,17-03-2020,17-03-2020,fao_band
393,36.16138889,4.724444444,1,5,17-03-2020,17-03-2020,fao_band
394,36.125,4.737777778,1,5,17-03-2020,17-03-2020,fao_band
395,37.01944444,5.320833333,1,5,17-03-2020,17-03-2020,fao_band
396,36.18777778,4.661388889,1,5,17-03-2020,17-03-2020,fao_band
397,36.83138889,5.719444444,1,5,17-03-2020,19-03-2020,fao_band
398,36.125,4.737777778,1,5,17-03-2020,19-03-2020,fao_band
399,36.08555556,4.723888889,1,5,17-03-2020,19-03-2020,fao_band
400,36.18777778,4.661388889,1,5,17-03-2020,19-03-2020,fao_band
401,36.77777778,4.470555556,1,5,17-03-2020,20-03-2020,fao_band
402,36.76416667,5.470555556,1,5,17-03-2020,21-03-2020,fao_band
403,36.835,5.4425,1,5,17-03-2020,21-03-2020,fao_band
404,36.91833333,5.327777778,1,5,17-03-2020,21-03-2020,fao_band
405,37.02611111,5.306666667,1,5,17-03-2020,21-03-2020,fao_band
406,36.18527778,4.668888889,1,5,17-03-2020,21-03-2020,fao_band
407,36.92472222,4.959166667,1,5,17-03-2020,21-03-2020,fao_band
408,36.95888889,5.08,1,5,17-03-2020,22-03-2020,fao_band
409,36.835,5.361111111,1,5,17-03-2020,21-03-2020,fao_band
410,38.27388889,4.483611111,1,5,17-03-2020,17-03-2020,fao_adult
411,38.12555556,4.441666667,1,5,17-03-2020,18-03-2020,fao_adult
412,38.19694444,4.7625,1,5,17-03-2020,18-03-2020,fao_adult
413,38.19833333,4.793611111,1,5,17-03-2020,18-03-2020,fao_adult
414,37.18333333,1.816666667,1,5,17-03-2020,20-03-2020,fao_swarm
415,37.01666667,0.866666667,1,5,17-03-2020,20-03-2020,fao_swarm
416,37.33333333,0.066666667,1,5,17-03-2020,20-03-2020,fao_swarm
417,37.18333333,1.833333333,1,5,17-03-2020,20-03-2020,fao_swarm
418,37,0.833333333,1,5,17-03-2020,20-03-2020,fao_swarm
419,36.98333333,0.8,1,5,17-03-2020,20-03-2020,fao_swarm
420,37.2,1.883333333,1,5,17-03-2020,20-03-2020,fao_swarm
421,37.1,0.9,1,5,17-03-2020,20-03-2020,fao_swarm
422,37.18333333,0.916666667,1,5,17-03-2020,21-03-2020,fao_swarm
423,37.15,0.933333333,1,5,17-03-2020,21-03-2020,fao_swarm
424,37.13333333,0.916666667,1,5,17-03-2020,21-03-2020,fao_swarm
425,37.11666667,0.9,1,5,17-03-2020,21-03-2020,fao_swarm
426,37.16666667,0.916666667,1,5,17-03-2020,21-03-2020,fao_swarm
427,37.00416667,0.861388889,1,5,17-03-2020,22-03-2020,fao_swarm
428,37.38222222,0.11,1,5,17-03-2020,22-03-2020,fao_swarm
429,36.83166667,5.458055556,1,5,17-03-2020,23-03-2020,fao_swarm
430,37.925,4.961111111,1,5,17-03-2020,23-03-2020,fao_swarm
431,36.26666667,0.016666667,1,5,17-03-2020,23-03-2020,fao_swarm
432,37.83333333,0.016666667,1,5,17-03-2020,23-03-2020,fao_swarm
433,36.22555556,0.001944444,1,5,17-03-2020,23-03-2020,fao_swarm
434,37.78333333,0.133333333,1,5,17-03-2020,23-03-2020,fao_swarm
435,38.18027778,4.459444444,1,5,17-03-2020,17-03-2020,fao_swarm
436,38.19611111,4.429166667,1,5,17-03-2020,17-03-2020,fao_swarm
437,37.62277778,0.385277778,1,5,17-03-2020,17-03-2020,fao_swarm
438,37.035,0.1175,1,5,17-03-2020,18-03-2020,fao_swarm
439,37.59138889,0.525555556,1,5,17-03-2020,18-03-2020,fao_swarm
440,37.26666667,0.6,1,5,17-03-2020,19-03-2020,fao_swarm
441,37.23333333,0.583333333,1,5,17-03-2020,19-03-2020,fao_swarm
442,37.32694444,0.077222222,1,5,17-03-2020,19-03-2020,fao_swarm
443,36.98833333,5.373055556,1,5,17-03-2020,17-03-2020,fao_swarm
444,38.05833333,4.465277778,1,5,17-03-2020,17-03-2020,fao_swarm
445,38.16694444,4.458333333,1,5,17-03-2020,17-03-2020,fao_swarm
446,37.99638889,4.391111111,1,5,17-03-2020,19-03-2020,fao_swarm
447,38.06722222,4.513611111,1,5,17-03-2020,20-03-2020,fao_swarm
448,38.08944444,4.885555556,1,5,17-03-2020,20-03-2020,fao_swarm
449,38.21027778,4.459722222,1,5,17-03-2020,19-03-2020,fao_swarm
450,38.19295,4.744566,0,5,17-03-2020,19-03-2020,fao_no_locust
451,38.282482,4.33015,0,5,17-03-2020,20-03-2020,fao_no_locust
452,38.153282,4.37935,0,5,17-03-2020,20-03-2020,fao_no_locust
453,38.169968,4.868683,0,5,17-03-2020,20-03-2020,fao_no_locust
454,38.295166,5.243733,0,5,17-03-2020,20-03-2020,fao_no_locust
455,38.29418,5.218517,0,5,17-03-2020,20-03-2020,fao_no_locust
456,38.33082,5.303367,0,5,17-03-2020,21-03-2020,fao_no_locust
457,38.351166,5.31635,0,5,17-03-2020,21-03-2020,fao_no_locust
458,38.32665,5.362933,0,5,17-03-2020,21-03-2020,fao_no_locust
459,38.259815,5.523133,0,5,17-03-2020,21-03-2020,fao_no_locust
460,38.2925,5.272083,0,5,17-03-2020,21-03-2020,fao_no_locust
461,38.061817,4.911767,0,5,17-03-2020,21-03-2020,fao_no_locust
462,38.033615,4.930666,0,5,17-03-2020,21-03-2020,fao_no_locust
463,38.011982,4.945483,0,5,17-03-2020,21-03-2020,fao_no_locust
464,37.9505,4.96375,0,5,17-03-2020,21-03-2020,fao_no_locust
465,37.89892,4.960883,0,5,17-03-2020,23-03-2020,fao_no_locust
466,37.837715,4.985283,0,5,17-03-2020,23-03-2020,fao_no_locust
467,37.760117,5.012434,0,5,17-03-2020,23-03-2020,fao_no_locust
468,38.1978,4.7738,0,5,17-03-2020,23-03-2020,fao_no_locust
469,38.192616,4.735317,0,5,17-03-2020,23-03-2020,fao_no_locust
470,38.205868,4.706433,0,5,17-03-2020,23-03-2020,fao_no_locust
471,38.212917,4.69975,0,5,17-03-2020,23-03-2020,fao_no_locust
472,36.70945,1.09685,0,5,17-03-2020,23-03-2020,fao_no_locust
473,36.46549946,5.095781875,0,5,17-03-2020,,synthetic_background
474,37.55875651,2.526029798,0,5,17-03-2020,,synthetic_background
475,37.44269499,3.626937351,0,5,17-03-2020,,synthetic_background
476,38.94310243,2.666153394,0,5,17-03-2020,,synthetic_background
477,38.52468689,2.199922603,0,5,17-03-2020,,synthetic_background
478,37.80685331,3.544802083,0,5,17-03-2020,,synthetic_background
479,37.77397228,0.496007282,0,5,17-03-2020,,synthetic_background
480,38.87498139,0.198516494,0,5,17-03-2020,,synthetic_background
481,37.55936874,4.003692503,0,5,17-03-2020,,synthetic_background
482,36.42711295,4.725124663,0,5,17-03-2020,,synthetic_background
483,38.08811433,3.616669239,0,5,17-03-2020,,synthetic_background
484,37.90954973,3.062693599,0,5,17-03-2020,,synthetic_background
485,36.72266815,2.505518118,0,5,17-03-2020,,synthetic_background
486,37.45595714,4.321589036,0,5,17-03-2020,,synthetic_background
487,37.16267492,2.907222347,0,5,17-03-2020,,synthetic_background
488,38.80136119,4.742731344,0,5,17-03-2020,,synthetic_background
489,37.96566031,3.540848176,0,5,17-03-2020,,synthetic_background
490,37.94389509,0.687738363,0,5,17-03-2020,,synthetic_background
491,36.29072591,5.268976525,0,5,17-03-2020,,synthetic_background
492,38.75793037,1.269845937,0,5,17-03-2020,,synthetic_background
493,38.67749065,3.089938659,0,5,17-03-2020,,synthetic_background
494,38.00501967,1.184397093,0,5,17-03-2020,,synthetic_background
495,37.73452712,2.602281753,0,5,17-03-2020,,synthetic_background
496,38.29328474,3.010146112,0,5,17-03-2020,,synthetic_background
497,37.17227801,3.115724757,0,5,17-03-2020,,synthetic_background
498,37.55279615,3.084810805,0,5,17-03-2020,,synthetic_background
499,36.42528148,4.16403991,0,5,17-03-2020,,synthetic_background
500,36.58845328,2.92427309,0,5,17-03-2020,,synthetic_background
501,37.14598472,3.917800479,0,5,17-03-2020,,synthetic_background
502,36.43668316,3.611862663,0,5,17-03-2020,,synthetic_background
503,37.84335784,2.928289059,0,5,17-03-2020,,synthetic_background
504,36.32789307,3.791396188,0,5,17-03-2020,,synthetic_background
505,37.73580222,3.763277065,0,5,17-03-2020,,synthetic_background
506,37.36233481,0.904350352,0,5,17-03-2020,,synthetic_background
507,38.23414428,0.755398002,0,5,17-03-2020,,synthetic_background
508,37.75231133,3.284160996,0,5,17-03-2020,,synthetic_background
509,36.90456617,1.660596971,0,5,17-03-2020,,synthetic_background
510,37.78729369,3.708686787,0,5,17-03-2020,,synthetic_background
511,36.28818548,1.113963476,0,5,17-03-2020,,synthetic_background
512,38.57355794,1.892099971,0,5,17-03-2020,,synthetic_background
513,37.44771301,2.263430295,0,5,17-03-2020,,synthetic_background
514,38.74149879,3.257081949,0,5,17-03-2020,,synthetic_background
515,37.67737306,2.592619667,0,5,17-03-2020,,synthetic_background
516,37.61249802,2.104191326,0,5,17-03-2020,,synthetic_background
517,38.99002865,2.445998502,0,5,17-03-2020,,synthetic_background
518,36.99521103,2.066766917,0,5,17-03-2020,,synthetic_background
519,36.21885374,1.040292969,0,5,17-03-2020,,synthetic_background
520,36.81231555,4.700891281,0,5,17-03-2020,,synthetic_background
521,37.54448286,0.973613659,0,5,17-03-2020,,synthetic_background
522,38.50571975,1.415170067,0,5,17-03-2020,,synthetic_background
523,36.8749606,0.804960112,0,5,17-03-2020,,synthetic_background
524,37.09987342,3.158486636,0,5,17-03-2020,,synthetic_background
525,36.51647456,0.343074042,0,5,17-03-2020,,synthetic_background
526,38.10301247,1.107282388,0,5,17-03-2020,,synthetic_background
527,38.96188967,3.371794101,0,5,17-03-2020,,synthetic_background
528,36.79287714,0.627398817,0,5,17-03-2020,,synthetic_background
529,36.05478218,3.210283738,0,5,17-03-2020,,synthetic_background
530,37.62441909,4.830617245,0,5,17-03-2020,,synthetic_background
531,38.5183074,4.938723406,0,5,17-03-2020,,synthetic_background
532,37.26068631,3.654860901,0,5,17-03-2020,,synthetic_background
533,36.81106375,0.777592472,0,5,17-03-2020,,synthetic_background
534,37.18756266,2.208532221,0,5,17-03-2020,,synthetic_background
535,37.28086137,5.12384176,0,5,17-03-2020,,synthetic_background
536,37.88858961,2.897714729,0,5,17-03-2020,,synthetic_background
537,38.57682576,5.015054201,0,5,17-03-2020,,synthetic_background
538,36.14714707,0.775744242,0,5,17-03-2020,,synthetic_background
539,37.32920548,4.877448347,0,5,17-03-2020,,synthetic_background
540,36.13700646,0.950074547,0,5,17-03-2020,,synthetic_background
541,37.4943961,1.400224584,0,5,17-03-2020,,synthetic_background
542,38.14411181,0.330154349,0,5,17-03-2020,,synthetic_background
543,37.67691814,1.463182559,0,5,17-03-2020,,synthetic_background
544,38.24407244,0.244995633,0,5,17-03-2020,,synthetic_background
545,38.39598301,0.378412973,0,5,17-03-2020,,synthetic_background
546,36.71340869,5.674014404,0,5,17-03-2020,,synthetic_background
547,38.0199756,5.226635274,0,5,17-03-2020,,synthetic_background
548,36.87055556,2.352222222,1,6,24-03-2020,30-03-2020,fao_hopper
549,36.85194444,4.997222222,1,6,24-03-2020,25-03-2020,fao_hopper
550,36.85416667,5.459166667,1,6,24-03-2020,29-03-2020,fao_hopper
551,36.95,5.75,1,6,24-03-2020,27-03-2020,fao_band
552,37.08333333,5.183333333,1,6,24-03-2020,27-03-2020,fao_band
553,36.81666667,5.516666667,1,6,24-03-2020,27-03-2020,fao_band
554,36.96666667,5.916666667,1,6,24-03-2020,27-03-2020,fao_band
555,37.01666667,5.3,1,6,24-03-2020,27-03-2020,fao_band
556,36.88333333,5.1,1,6,24-03-2020,27-03-2020,fao_band
557,36.93333333,5.616666667,1,6,24-03-2020,27-03-2020,fao_band
558,36.88333333,5.633333333,1,6,24-03-2020,27-03-2020,fao_band
559,36.91666667,4.95,1,6,24-03-2020,27-03-2020,fao_band
560,36.91666667,5.283333333,1,6,24-03-2020,27-03-2020,fao_band
561,36.71666667,5.366666667,1,6,24-03-2020,27-03-2020,fao_band
562,36.75,5.316666667,1,6,24-03-2020,27-03-2020,fao_band
563,36.81666667,5.45,1,6,24-03-2020,27-03-2020,fao_band
564,38.43333333,5.216666667,1,6,24-03-2020,27-03-2020,fao_band
565,36.75,5.35,1,6,24-03-2020,28-03-2020,fao_band
566,36.93333333,5.4,1,6,24-03-2020,28-03-2020,fao_band
567,36.75,5.366666667,1,6,24-03-2020,28-03-2020,fao_band
568,36.96666667,5.3,1,6,24-03-2020,28-03-2020,fao_band
569,37.01666667,5.3,1,6,24-03-2020,28-03-2020,fao_band
570,36,5.6,1,6,24-03-2020,28-03-2020,fao_band
571,36.7,5.283333333,1,6,24-03-2020,28-03-2020,fao_band
572,36.06666667,4.8,1,6,24-03-2020,28-03-2020,fao_band
573,36.05,4.716666667,1,6,24-03-2020,28-03-2020,fao_band
574,36.18333333,4.7,1,6,24-03-2020,28-03-2020,fao_band
575,36.85,5.466666667,1,6,24-03-2020,28-03-2020,fao_band
576,36.75,5.316666667,1,6,24-03-2020,28-03-2020,fao_band
577,36.76666667,5.316666667,1,6,24-03-2020,28-03-2020,fao_band
578,36.03333333,4.7,1,6,24-03-2020,28-03-2020,fao_band
579,36.93333333,5.716666667,1,6,24-03-2020,27-03-2020,fao_band
580,37.05,5.25,1,6,24-03-2020,27-03-2020,fao_band
581,37,5.216666667,1,6,24-03-2020,28-03-2020,fao_band
582,38.43333333,5.216666667,1,6,24-03-2020,28-03-2020,fao_band
583,36.98333333,5.316666667,1,6,24-03-2020,29-03-2020,fao_band
584,36.8,5.466666667,1,6,24-03-2020,29-03-2020,fao_band
585,37.06666667,5.316666667,1,6,24-03-2020,29-03-2020,fao_band
586,37.1,5.316666667,1,6,24-03-2020,29-03-2020,fao_band
587,36.71666667,5.466666667,1,6,24-03-2020,29-03-2020,fao_band
588,36.83333333,5.516666667,1,6,24-03-2020,29-03-2020,fao_band
589,36.8,5.35,1,6,24-03-2020,29-03-2020,fao_band
590,36.81666667,5.366666667,1,6,24-03-2020,29-03-2020,fao_band
591,36.9,5.2,1,6,24-03-2020,29-03-2020,fao_band
592,36.88333333,5.1,1,6,24-03-2020,29-03-2020,fao_band
593,36.75,5.466666667,1,6,24-03-2020,29-03-2020,fao_band
594,36.83333333,5.033333333,1,6,24-03-2020,29-03-2020,fao_band
595,36.85,5.166666667,1,6,24-03-2020,29-03-2020,fao_band
596,36.86666667,5.133333333,1,6,24-03-2020,29-03-2020,fao_band
597,36.03333333,4.783333333,1,6,24-03-2020,29-03-2020,fao_band
598,36.18333333,4.666666667,1,6,24-03-2020,29-03-2020,fao_band
599,37.01666667,5.283333333,1,6,24-03-2020,27-03-2020,fao_band
600,37.63333333,0.666666667,1,6,24-03-2020,28-03-2020,fao_band
601,36.88666667,2.268611111,1,6,24-03-2020,27-03-2020,fao_band
602,36.88861111,2.292222222,1,6,24-03-2020,27-03-2020,fao_band
603,36.89583333,2.302222222,1,6,24-03-2020,27-03-2020,fao_band
604,36.8825,2.288611111,1,6,24-03-2020,27-03-2020,fao_band
605,36.88722222,2.267777778,1,6,24-03-2020,27-03-2020,fao_band
606,36.89388889,2.266111111,1,6,24-03-2020,27-03-2020,fao_band
607,36.91972222,2.241111111,1,6,24-03-2020,28-03-2020,fao_band
608,36.83666667,2.265555556,1,6,24-03-2020,28-03-2020,fao_band
609,37.58027778,0.444722222,1,6,24-03-2020,28-03-2020,fao_band
610,37.04583333,5.321666667,1,6,24-03-2020,24-03-2020,fao_band
611,36.84583333,5.4425,1,6,24-03-2020,24-03-2020,fao_band
612,36.87527778,5.456666667,1,6,24-03-2020,24-03-2020,fao_band
613,36.78027778,5.355,1,6,24-03-2020,24-03-2020,fao_band
614,36.80555556,5.361111111,1,6,24-03-2020,24-03-2020,fao_band
615,36.71194444,5.298611111,1,6,24-03-2020,24-03-2020,fao_band
616,36.72,5.375,1,6,24-03-2020,24-03-2020,fao_band
617,36.80611111,5.399166667,1,6,24-03-2020,24-03-2020,fao_band
618,36.95861111,5.342222222,1,6,24-03-2020,24-03-2020,fao_band
619,37.02611111,5.306666667,1,6,24-03-2020,24-03-2020,fao_band
620,36.99138889,5.253611111,1,6,24-03-2020,24-03-2020,fao_band
621,36.9,5.21,1,6,24-03-2020,24-03-2020,fao_band
622,36.89277778,5.11,1,6,24-03-2020,24-03-2020,fao_band
623,36.76027778,5.471388889,1,6,24-03-2020,24-03-2020,fao_band
624,36.79027778,5.431666667,1,6,24-03-2020,25-03-2020,fao_band
625,36.84138889,5.541388889,1,6,24-03-2020,25-03-2020,fao_band
626,36.75861111,5.359722222,1,6,24-03-2020,25-03-2020,fao_band
627,36.72666667,5.471666667,1,6,24-03-2020,25-03-2020,fao_band
628,36.76527778,5.379444444,1,6,24-03-2020,25-03-2020,fao_band
629,36.81972222,5.38,1,6,24-03-2020,25-03-2020,fao_band
630,36.91305556,5.271666667,1,6,24-03-2020,25-03-2020,fao_band
631,36.99138889,5.253611111,1,6,24-03-2020,25-03-2020,fao_band
632,36.93333333,5.21,1,6,24-03-2020,25-03-2020,fao_band
633,36.10083333,5.300833333,1,6,24-03-2020,25-03-2020,fao_band
634,36.89277778,5.11,1,6,24-03-2020,25-03-2020,fao_band
635,36.90388889,5.856666667,1,6,24-03-2020,25-03-2020,fao_band
636,36.02805556,5.283333333,1,6,24-03-2020,25-03-2020,fao_band
637,36.06555556,5.256944444,1,6,24-03-2020,25-03-2020,fao_band
638,37.02333333,5.285833333,1,6,24-03-2020,25-03-2020,fao_band
639,37.02805556,5.283333333,1,6,24-03-2020,25-03-2020,fao_band
640,36.77333333,5.395833333,1,6,24-03-2020,26-03-2020,fao_band
641,37.77944444,5.416111111,1,6,24-03-2020,26-03-2020,fao_band
642,37.06666667,3.316666667,1,6,24-03-2020,29-03-2020,fao_band
643,37.8,1.583333333,1,6,24-03-2020,29-03-2020,fao_band
644,36.84944444,5.000277778,1,6,24-03-2020,24-03-2020,fao_band
645,36.85027778,5.460555556,1,6,24-03-2020,29-03-2020,fao_band
646,36.80972222,5.468888889,1,6,24-03-2020,30-03-2020,fao_band
647,37.06666667,5.15,1,6,24-03-2020,30-03-2020,fao_band
648,36.78333333,5.466666667,1,6,24-03-2020,30-03-2020,fao_band
649,37,5.3,1,6,24-03-2020,30-03-2020,fao_band
650,37.48666667,0.354722222,1,6,24-03-2020,25-03-2020,fao_band
651,36.88722222,2.2675,1,6,24-03-2020,26-03-2020,fao_band
652,36.83333333,2.486388889,1,6,24-03-2020,28-03-2020,fao_adult
653,37.27444444,0.086944444,1,6,24-03-2020,24-03-2020,fao_adult
654,37.79138889,0.147777778,1,6,24-03-2020,24-03-2020,fao_adult
655,37.11444444,0.833055556,1,6,24-03-2020,26-03-2020,fao_adult
656,37.96666667,0.133333333,1,6,24-03-2020,30-03-2020,fao_swarm
657,36.63333333,1.266666667,1,6,24-03-2020,30-03-2020,fao_swarm
658,37.51666667,0.55,1,6,24-03-2020,30-03-2020,fao_swarm
659,36.53333333,0.25,1,6,24-03-2020,30-03-2020,fao_swarm
660,36.55,0.183333333,1,6,24-03-2020,30-03-2020,fao_swarm
661,36.36666667,0.166666667,1,6,24-03-2020,27-03-2020,fao_swarm
662,36.53333333,0.25,1,6,24-03-2020,27-03-2020,fao_swarm
663,37.01666667,0.033333333,1,6,24-03-2020,27-03-2020,fao_swarm
664,36.41666667,0.083333333,1,6,24-03-2020,27-03-2020,fao_swarm
665,36.56666667,0.35,1,6,24-03-2020,27-03-2020,fao_swarm
666,36.51666667,0.433333333,1,6,24-03-2020,27-03-2020,fao_swarm
667,37.51666667,0.55,1,6,24-03-2020,28-03-2020,fao_swarm
668,37.03333333,0.533333333,1,6,24-03-2020,29-03-2020,fao_swarm
669,37,0.466666667,1,6,24-03-2020,29-03-2020,fao_swarm
670,37.83194444,0.344722222,1,6,24-03-2020,24-03-2020,fao_swarm
671,37.76666667,0.183333333,1,6,24-03-2020,24-03-2020,fao_swarm
672,37.78333333,0.133333333,1,6,24-03-2020,24-03-2020,fao_swarm
673,37.03333333,0.6,1,6,24-03-2020,25-03-2020,fao_swarm
674,36.3,0.266666667,1,6,24-03-2020,25-03-2020,fao_swarm
675,36.31666667,0.266666667,1,6,24-03-2020,26-03-2020,fao_swarm
676,37.1,0.816666667,1,6,24-03-2020,26-03-2020,fao_swarm
677,36.53333333,0.25,1,6,24-03-2020,26-03-2020,fao_swarm
678,36.73333333,0.283333333,1,6,24-03-2020,26-03-2020,fao_swarm
679,36.97224485,2.938215283,0,6,24-03-2020,,synthetic_background
680,38.6318324,4.815214858,0,6,24-03-2020,,synthetic_background
681,38.99159452,2.068532316,0,6,24-03-2020,,synthetic_background
682,38.86842421,4.224399207,0,6,24-03-2020,,synthetic_background
683,38.81890611,1.813866402,0,6,24-03-2020,,synthetic_background
684,37.82009056,3.13831804,0,6,24-03-2020,,synthetic_background
685,38.64725894,0.43263375,0,6,24-03-2020,,synthetic_background
686,36.90543657,0.717113083,0,6,24-03-2020,,synthetic_background
687,36.74050248,0.121336495,0,6,24-03-2020,,synthetic_background
688,37.60404147,4.023992466,0,6,24-03-2020,,synthetic_background
689,36.40007659,5.342501445,0,6,24-03-2020,,synthetic_background
690,37.95712751,2.975467574,0,6,24-03-2020,,synthetic_background
691,37.9408792,2.899625312,0,6,24-03-2020,,synthetic_background
692,38.34038349,0.239453067,0,6,24-03-2020,,synthetic_background
693,36.21775877,2.754459417,0,6,24-03-2020,,synthetic_background
694,37.61864724,0.598706369,0,6,24-03-2020,,synthetic_background
695,37.57064659,4.880828865,0,6,24-03-2020,,synthetic_background
696,38.25314123,4.933858029,0,6,24-03-2020,,synthetic_background
697,37.77921293,5.058911452,0,6,24-03-2020,,synthetic_background
698,37.08673686,1.353326405,0,6,24-03-2020,,synthetic_background
699,36.58159673,1.493723986,0,6,24-03-2020,,synthetic_background
700,38.60591634,0.790699423,0,6,24-03-2020,,synthetic_background
701,36.92828597,3.854341931,0,6,24-03-2020,,synthetic_background
702,38.43942223,2.676908741,0,6,24-03-2020,,synthetic_background
703,38.11741263,0.840412275,0,6,24-03-2020,,synthetic_background
704,37.09080012,4.145015427,0,6,24-03-2020,,synthetic_background
705,38.62554549,0.478629774,0,6,24-03-2020,,synthetic_background
706,36.35176292,3.956425425,0,6,24-03-2020,,synthetic_background
707,36.75247167,2.786668751,0,6,24-03-2020,,synthetic_background
708,36.10205765,1.70516075,0,6,24-03-2020,,synthetic_background
709,38.71646106,2.650240014,0,6,24-03-2020,,synthetic_background
710,36.80359431,5.225841654,0,6,24-03-2020,,synthetic_background
711,36.828196,4.136380899,0,6,24-03-2020,,synthetic_background
712,38.52000057,0.517285962,0,6,24-03-2020,,synthetic_background
713,37.09157399,3.048388208,0,6,24-03-2020,,synthetic_background
714,37.56766673,4.24242571,0,6,24-03-2020,,synthetic_background
715,36.06028821,0.155603184,0,6,24-03-2020,,synthetic_background
716,37.25040121,1.112655169,0,6,24-03-2020,,synthetic_background
717,36.66486666,3.314505662,0,6,24-03-2020,,synthetic_background
718,38.97136561,3.884871147,0,6,24-03-2020,,synthetic_background
719,38.41108331,2.42922,0,6,24-03-2020,,synthetic_background
720,38.49592561,4.78789256,0,6,24-03-2020,,synthetic_background
721,36.22357068,5.045253084,0,6,24-03-2020,,synthetic_background
722,36.75748517,0.67610744,0,6,24-03-2020,,synthetic_background
723,37.67436969,2.400997014,0,6,24-03-2020,,synthetic_background
724,37.18818157,2.152869507,0,6,24-03-2020,,synthetic_background
725,38.353137,3.180415135,0,6,24-03-2020,,synthetic_background
726,37.60242084,2.088484852,0,6,24-03-2020,,synthetic_background
727,36.79338604,0.235852429,0,6,24-03-2020,,synthetic_background
728,38.20250654,3.022696596,0,6,24-03-2020,,synthetic_background
729,36.75139179,0.206442132,0,6,24-03-2020,,synthetic_background
730,38.00731807,3.992939328,0,6,24-03-2020,,synthetic_background
731,38.29006139,0.058361482,0,6,24-03-2020,,synthetic_background
732,38.76408551,2.053370151,0,6,24-03-2020,,synthetic_background
733,37.76308147,3.863939771,0,6,24-03-2020,,synthetic_background
734,36.53916796,4.537247302,0,6,24-03-2020,,synthetic_background
735,38.4847593,5.036447628,0,6,24-03-2020,,synthetic_background
736,36.08745023,1.122668088,0,6,24-03-2020,,synthetic_background
737,36.77121089,4.770048465,0,6,24-03-2020,,synthetic_background
738,38.17905735,1.525430601,0,6,24-03-2020,,synthetic_background
739,38.12194745,5.728199694,0,6,24-03-2020,,synthetic_background
740,36.35737632,2.040878848,0,6,24-03-2020,,synthetic_background
741,37.01715382,1.912322541,0,6,24-03-2020,,synthetic_background
742,37.73618616,1.714500435,0,6,24-03-2020,,synthetic_background
743,36.79284251,3.942885295,0,6,24-03-2020,,synthetic_background
744,36.44213265,4.201067165,0,6,24-03-2020,,synthetic_background
745,37.3074786,0.955348149,0,6,24-03-2020,,synthetic_background
746,36.57611328,2.379261488,0,6,24-03-2020,,synthetic_background
747,37.7996425,2.302756642,0,6,24-03-2020,,synthetic_background
748,37.49627129,1.993307027,0,6,24-03-2020,,synthetic_background
749,37.52681993,3.566645806,0,6,24-03-2020,,synthetic_background
750,38.44278986,1.924839766,0,6,24-03-2020,,synthetic_background
751,37.12006286,0.520227565,0,6,24-03-2020,,synthetic_background
752,36.05581083,1.898635903,0,6,24-03-2020,,synthetic_background
753,36.99321213,3.344484563,0,6,24-03-2020,,synthetic_background
754,38.45375095,4.086618637,0,6,24-03-2020,,synthetic_background
755,37.13276902,2.819528403,0,6,24-03-2020,,synthetic_background
756,36.70900239,2.158589131,0,6,24-03-2020,,synthetic_background
757,38.50467602,2.971865523,0,6,24-03-2020,,synthetic_background
758,38.41971967,4.817769852,0,6,24-03-2020,,synthetic_background
759,38.92172931,0.05587495,0,6,24-03-2020,,synthetic_background
760,38.53025836,1.883713257,0,6,24-03-2020,,synthetic_background
761,36.92218628,4.589840446,0,6,24-03-2020,,synthetic_background
762,38.89491844,0.513239783,0,6,24-03-2020,,synthetic_background
763,37.81984143,0.859646977,0,6,24-03-2020,,synthetic_background
764,36.30214362,2.211719909,0,6,24-03-2020,,synthetic_background
765,38.67138823,5.468171148,0,6,24-03-2020,,synthetic_background
766,38.24633703,2.001035037,0,6,24-03-2020,,synthetic_background
767,36.54763423,4.24821069,0,6,24-03-2020,,synthetic_background
768,37.9194808,2.74485386,0,6,24-03-2020,,synthetic_background
769,38.81573258,1.853703696,0,6,24-03-2020,,synthetic_background
770,38.50372226,1.865240884,0,6,24-03-2020,,synthetic_background
771,37.73261137,0.616519592,0,6,24-03-2020,,synthetic_background
772,37.10864295,2.599777103,0,6,24-03-2020,,synthetic_background
773,36.27166453,2.864980221,0,6,24-03-2020,,synthetic_background
774,37.57114624,2.047418088,0,6,24-03-2020,,synthetic_background
775,37.47481717,3.143667892,0,6,24-03-2020,,synthetic_background
776,37.93350143,1.694785175,0,6,24-03-2020,,synthetic_background
777,36.67223512,4.663987102,0,6,24-03-2020,,synthetic_background
778,38.12591084,1.475441765,0,6,24-03-2020,,synthetic_background
779,36.75430438,2.891462845,0,6,24-03-2020,,synthetic_background
780,38.31040753,1.493984914,0,6,24-03-2020,,synthetic_background
781,37.90461088,1.04438088,0,6,24-03-2020,,synthetic_background
782,38.04611107,1.588330629,0,6,24-03-2020,,synthetic_background
783,37.4336935,4.383976188,0,6,24-03-2020,,synthetic_background
784,37.93970782,1.700512775,0,6,24-03-2020,,synthetic_background
